# src groups:          1
# obs groups:          3600
# TOPs:                3600
# plane waves:         2888
# multipole order: L = 38
x_by_lambda_0 y_by_lambda_0 rel_err_db
4.406236e+03 4.763938e+02 -225.377113
4.406236e+03 5.355667e+02 -221.441537
4.406236e+03 6.020894e+02 -225.157320
4.406236e+03 6.768750e+02 -222.264883
4.406236e+03 7.609497e+02 -243.148723
4.406236e+03 8.554673e+02 -228.324395
4.406236e+03 9.617249e+02 -228.272701
4.406236e+03 1.081181e+03 -222.097320
4.406236e+03 1.215474e+03 -225.001767
4.406236e+03 1.366448e+03 -229.502287
4.406236e+03 1.536175e+03 -224.886634
4.406236e+03 1.726983e+03 -228.178792
4.406236e+03 1.941492e+03 -224.175353
4.406236e+03 2.182645e+03 -224.617166
4.406236e+03 2.453751e+03 -227.703325
4.406236e+03 2.758532e+03 -226.551673
4.406236e+03 3.101169e+03 -225.444038
4.406236e+03 3.486365e+03 -224.585439
4.406236e+03 3.919407e+03 -222.395604
4.406236e+03 4.406236e+03 -222.554622
4.406236e+03 4.953535e+03 -221.343740
4.406236e+03 5.568814e+03 -219.427964
4.406236e+03 6.260517e+03 -219.531342
4.406236e+03 7.038136e+03 -217.118727
4.406236e+03 7.912343e+03 -215.170645
4.406236e+03 8.895135e+03 -216.316192
4.406236e+03 1.000000e+04 -213.337476

4.953535e+03 1.000000e+01 -223.546673
4.953535e+03 1.124210e+01 -227.550167
4.953535e+03 1.263848e+01 -220.232245
4.953535e+03 1.420831e+01 -224.964011
4.953535e+03 1.597312e+01 -224.673721
4.953535e+03 1.795714e+01 -226.453065
4.953535e+03 2.018760e+01 -239.587957
4.953535e+03 2.269511e+01 -230.850442
4.953535e+03 2.551407e+01 -231.985816
4.953535e+03 2.868317e+01 -232.214886
4.953535e+03 3.224591e+01 -234.467938
4.953535e+03 3.625117e+01 -230.946046
4.953535e+03 4.075393e+01 -224.988708
4.953535e+03 4.581598e+01 -223.728982
4.953535e+03 5.150678e+01 -235.647438
4.953535e+03 5.790444e+01 -228.275114
4.953535e+03 6.509675e+01 -223.054177
4.953535e+03 7.318242e+01 -235.773903
4.953535e+03 8.227241e+01 -226.943994
4.953535e+03 9.249147e+01 -224.548217
4.953535e+03 1.039798e+02 -254.137185
4.953535e+03 1.168952e+02 -232.147775
4.953535e+03 1.314147e+02 -232.433877
4.953535e+03 1.477378e+02 -224.296122
4.953535e+03 1.660883e+02 -227.223375
4.953535e+03 1.867181e+02 -232.719449
4.953535e+03 2.099104e+02 -240.187488
4.953535e+03 2.359833e+02 -231.610378
4.953535e+03 2.652948e+02 -229.038816
4.953535e+03 2.982471e+02 -230.271107
4.953535e+03 3.352924e+02 -229.182719
4.953535e+03 3.769391e+02 -229.702703
4.953535e+03 4.237587e+02 -232.884271
4.953535e+03 4.763938e+02 -226.997233
4.953535e+03 5.355667e+02 -228.656961
4.953535e+03 6.020894e+02 -233.066757
4.953535e+03 6.768750e+02 -230.475447
4.953535e+03 7.609497e+02 -224.245975
4.953535e+03 8.554673e+02 -236.057485
4.953535e+03 9.617249e+02 -237.421460
4.953535e+03 1.081181e+03 -224.364689
4.953535e+03 1.215474e+03 -228.875812
4.953535e+03 1.366448e+03 -224.408505
4.953535e+03 1.536175e+03 -226.335023
4.953535e+03 1.726983e+03 -224.147759
4.953535e+03 1.941492e+03 -223.983933
4.953535e+03 2.182645e+03 -227.236389
4.953535e+03 2.453751e+03 -232.612029
4.953535e+03 2.758532e+03 -225.172963
4.953535e+03 3.101169e+03 -222.595806
4.953535e+03 3.486365e+03 -226.215167
4.953535e+03 3.919407e+03 -225.568134
4.953535e+03 4.406236e+03 -223.500546
4.953535e+03 4.953535e+03 -221.358628
4.953535e+03 5.568814e+03 -220.963632
4.953535e+03 6.260517e+03 -222.650493
4.953535e+03 7.038136e+03 -220.546229
4.953535e+03 7.912343e+03 -218.819807
4.953535e+03 8.895135e+03 -219.313404
4.953535e+03 1.000000e+04 -213.983850

5.568814e+03 1.000000e+01 -224.619785
5.568814e+03 1.124210e+01 -226.710864
5.568814e+03 1.263848e+01 -224.335731
5.568814e+03 1.420831e+01 -237.204211
5.568814e+03 1.597312e+01 -230.550047
5.568814e+03 1.795714e+01 -222.069077
5.568814e+03 2.018760e+01 -222.987389
5.568814e+03 2.269511e+01 -228.139456
5.568814e+03 2.551407e+01 -224.536418
5.568814e+03 2.868317e+01 -229.660856
5.568814e+03 3.224591e+01 -221.688853
5.568814e+03 3.625117e+01 -220.573733
5.568814e+03 4.075393e+01 -234.169534
5.568814e+03 4.581598e+01 -218.897597
5.568814e+03 5.150678e+01 -232.868470
5.568814e+03 5.790444e+01 -225.824788
5.568814e+03 6.509675e+01 -236.229841
5.568814e+03 7.318242e+01 -229.719002
5.568814e+03 8.227241e+01 -229.142866
5.568814e+03 9.249147e+01 -227.932464
5.568814e+03 1.039798e+02 -229.330702
5.568814e+03 1.168952e+02 -231.447831
5.568814e+03 1.314147e+02 -228.553704
5.568814e+03 1.477378e+02 -226.481272
5.568814e+03 1.660883e+02 -235.791439
5.568814e+03 1.867181e+02 -233.278175
5.568814e+03 2.099104e+02 -226.074966
5.568814e+03 2.359833e+02 -230.108385
5.568814e+03 2.652948e+02 -225.512371
5.568814e+03 2.982471e+02 -227.218475
5.568814e+03 3.352924e+02 -228.025188
5.568814e+03 3.769391e+02 -228.369899
5.568814e+03 4.237587e+02 -229.964451
5.568814e+03 4.763938e+02 -242.306584
5.568814e+03 5.355667e+02 -231.576066
5.568814e+03 6.020894e+02 -230.955268
5.568814e+03 6.768750e+02 -241.442046
5.568814e+03 7.609497e+02 -226.845178
5.568814e+03 8.554673e+02 -223.342006
5.568814e+03 9.617249e+02 -226.801006
5.568814e+03 1.081181e+03 -228.213587
5.568814e+03 1.215474e+03 -223.505484
5.568814e+03 1.366448e+03 -225.911982
5.568814e+03 1.536175e+03 -231.036877
5.568814e+03 1.726983e+03 -229.244626
5.568814e+03 1.941492e+03 -238.412246
5.568814e+03 2.182645e+03 -224.871750
5.568814e+03 2.453751e+03 -222.087195
5.568814e+03 2.758532e+03 -222.460926
5.568814e+03 3.101169e+03 -225.708658
5.568814e+03 3.486365e+03 -224.240405
5.568814e+03 3.919407e+03 -225.001894
5.568814e+03 4.406236e+03 -222.683381
5.568814e+03 4.953535e+03 -222.229647
5.568814e+03 5.568814e+03 -217.893383
5.568814e+03 6.260517e+03 -218.432238
5.568814e+03 7.038136e+03 -217.457396
5.568814e+03 7.912343e+03 -219.912655
5.568814e+03 8.895135e+03 -221.049885
5.568814e+03 1.000000e+04 -217.247297

6.260517e+03 1.000000e+01 -227.276179
6.260517e+03 1.124210e+01 -226.549551
6.260517e+03 1.263848e+01 -219.408533
6.260517e+03 1.420831e+01 -222.967999
6.260517e+03 1.597312e+01 -220.151491
6.260517e+03 1.795714e+01 -225.265264
6.260517e+03 2.018760e+01 -223.256173
6.260517e+03 2.269511e+01 -226.183601
6.260517e+03 2.551407e+01 -219.939433
6.260517e+03 2.868317e+01 -223.923654
6.260517e+03 3.224591e+01 -228.087086
6.260517e+03 3.625117e+01 -221.801350
6.260517e+03 4.075393e+01 -225.636369
6.260517e+03 4.581598e+01 -225.198726
6.260517e+03 5.150678e+01 -226.377568
6.260517e+03 5.790444e+01 -237.521050
6.260517e+03 6.509675e+01 -231.501510
6.260517e+03 7.318242e+01 -221.880457
6.260517e+03 8.227241e+01 -232.658020
6.260517e+03 9.249147e+01 -221.297410
6.260517e+03 1.039798e+02 -224.616754
6.260517e+03 1.168952e+02 -220.354470
6.260517e+03 1.314147e+02 -223.057931
6.260517e+03 1.477378e+02 -229.742374
6.260517e+03 1.660883e+02 -232.213807
6.260517e+03 1.867181e+02 -233.035151
6.260517e+03 2.099104e+02 -225.096313
6.260517e+03 2.359833e+02 -225.576938
6.260517e+03 2.652948e+02 -226.387161
6.260517e+03 2.982471e+02 -227.342916
6.260517e+03 3.352924e+02 -225.619016
6.260517e+03 3.769391e+02 -233.642476
6.260517e+03 4.237587e+02 -239.696125
6.260517e+03 4.763938e+02 -226.489026
6.260517e+03 5.355667e+02 -232.765410
6.260517e+03 6.020894e+02 -226.727581
6.260517e+03 6.768750e+02 -224.762180
6.260517e+03 7.609497e+02 -232.349842
6.260517e+03 8.554673e+02 -232.536092
6.260517e+03 9.617249e+02 -231.067020
6.260517e+03 1.081181e+03 -227.948683
6.260517e+03 1.215474e+03 -224.520755
6.260517e+03 1.366448e+03 -241.800681
6.260517e+03 1.536175e+03 -235.084697
6.260517e+03 1.726983e+03 -245.263457
6.260517e+03 1.941492e+03 -237.177183
6.260517e+03 2.182645e+03 -230.882655
6.260517e+03 2.453751e+03 -236.542021
6.260517e+03 2.758532e+03 -228.478123
6.260517e+03 3.101169e+03 -223.512233
6.260517e+03 3.486365e+03 -226.042901
6.260517e+03 3.919407e+03 -227.918921
6.260517e+03 4.406236e+03 -221.143925
6.260517e+03 4.953535e+03 -222.089299
6.260517e+03 5.568814e+03 -219.471492
6.260517e+03 6.260517e+03 -226.912739
6.260517e+03 7.038136e+03 -221.649557
6.260517e+03 7.912343e+03 -221.142071
6.260517e+03 8.895135e+03 -219.406498
6.260517e+03 1.000000e+04 -217.291940

7.038136e+03 1.000000e+01 -213.149909
7.038136e+03 1.124210e+01 -215.606782
7.038136e+03 1.263848e+01 -214.376232
7.038136e+03 1.420831e+01 -213.250883
7.038136e+03 1.597312e+01 -214.223422
7.038136e+03 1.795714e+01 -216.655670
7.038136e+03 2.018760e+01 -220.508609
7.038136e+03 2.269511e+01 -218.737167
7.038136e+03 2.551407e+01 -212.741451
7.038136e+03 2.868317e+01 -218.752614
7.038136e+03 3.224591e+01 -217.744042
7.038136e+03 3.625117e+01 -218.902909
7.038136e+03 4.075393e+01 -217.189821
7.038136e+03 4.581598e+01 -214.353661
7.038136e+03 5.150678e+01 -216.544078
7.038136e+03 5.790444e+01 -218.218785
7.038136e+03 6.509675e+01 -216.893801
7.038136e+03 7.318242e+01 -214.579256
7.038136e+03 8.227241e+01 -214.452292
7.038136e+03 9.249147e+01 -216.352378
7.038136e+03 1.039798e+02 -215.528533
7.038136e+03 1.168952e+02 -215.691056
7.038136e+03 1.314147e+02 -214.908391
7.038136e+03 1.477378e+02 -214.858865
7.038136e+03 1.660883e+02 -215.248273
7.038136e+03 1.867181e+02 -214.119886
7.038136e+03 2.099104e+02 -214.886513
7.038136e+03 2.359833e+02 -212.427510
7.038136e+03 2.652948e+02 -216.008262
7.038136e+03 2.982471e+02 -220.599126
7.038136e+03 3.352924e+02 -214.305509
7.038136e+03 3.769391e+02 -216.859239
7.038136e+03 4.237587e+02 -217.117901
7.038136e+03 4.763938e+02 -219.963170
7.038136e+03 5.355667e+02 -219.754227
7.038136e+03 6.020894e+02 -217.089581
7.038136e+03 6.768750e+02 -215.909046
7.038136e+03 7.609497e+02 -213.185491
7.038136e+03 8.554673e+02 -218.699960
7.038136e+03 9.617249e+02 -216.585405
7.038136e+03 1.081181e+03 -213.900667
7.038136e+03 1.215474e+03 -215.798301
7.038136e+03 1.366448e+03 -219.748056
7.038136e+03 1.536175e+03 -221.241918
7.038136e+03 1.726983e+03 -218.055389
7.038136e+03 1.941492e+03 -213.748642
7.038136e+03 2.182645e+03 -214.680651
7.038136e+03 2.453751e+03 -213.217714
7.038136e+03 2.758532e+03 -214.850714
7.038136e+03 3.101169e+03 -220.746969
7.038136e+03 3.486365e+03 -216.981504
7.038136e+03 3.919407e+03 -219.168282
7.038136e+03 4.406236e+03 -218.772990
7.038136e+03 4.953535e+03 -220.349669
7.038136e+03 5.568814e+03 -218.661579
7.038136e+03 6.260517e+03 -221.079596
7.038136e+03 7.038136e+03 -218.288593
7.038136e+03 7.912343e+03 -217.621581
7.038136e+03 8.895135e+03 -218.159263
7.038136e+03 1.000000e+04 -214.768233

7.912343e+03 1.000000e+01 -215.085370
7.912343e+03 1.124210e+01 -219.457746
7.912343e+03 1.263848e+01 -218.182834
7.912343e+03 1.420831e+01 -215.601956
7.912343e+03 1.597312e+01 -219.362237
7.912343e+03 1.795714e+01 -214.826092
7.912343e+03 2.018760e+01 -216.867015
7.912343e+03 2.269511e+01 -215.881230
7.912343e+03 2.551407e+01 -218.384862
7.912343e+03 2.868317e+01 -215.939244
7.912343e+03 3.224591e+01 -219.546917
7.912343e+03 3.625117e+01 -217.276603
7.912343e+03 4.075393e+01 -214.849362
7.912343e+03 4.581598e+01 -218.819547
7.912343e+03 5.150678e+01 -225.645971
7.912343e+03 5.790444e+01 -218.785029
7.912343e+03 6.509675e+01 -218.266336
7.912343e+03 7.318242e+01 -216.415215
7.912343e+03 8.227241e+01 -218.723225
7.912343e+03 9.249147e+01 -222.964097
7.912343e+03 1.039798e+02 -216.036073
7.912343e+03 1.168952e+02 -219.797998
7.912343e+03 1.314147e+02 -218.541964
7.912343e+03 1.477378e+02 -217.419459
7.912343e+03 1.660883e+02 -222.320481
7.912343e+03 1.867181e+02 -217.748689
7.912343e+03 2.099104e+02 -214.244680
7.912343e+03 2.359833e+02 -216.882087
7.912343e+03 2.652948e+02 -216.922669
7.912343e+03 2.982471e+02 -221.027036
7.912343e+03 3.352924e+02 -221.098906
7.912343e+03 3.769391e+02 -221.369425
7.912343e+03 4.237587e+02 -217.905068
7.912343e+03 4.763938e+02 -223.353238
7.912343e+03 5.355667e+02 -215.619610
7.912343e+03 6.020894e+02 -215.469973
7.912343e+03 6.768750e+02 -215.608799
7.912343e+03 7.609497e+02 -216.662211
7.912343e+03 8.554673e+02 -217.292819
7.912343e+03 9.617249e+02 -214.511866
7.912343e+03 1.081181e+03 -220.878402
7.912343e+03 1.215474e+03 -220.687100
7.912343e+03 1.366448e+03 -214.968382
7.912343e+03 1.536175e+03 -224.632233
7.912343e+03 1.726983e+03 -215.726612
7.912343e+03 1.941492e+03 -216.254879
7.912343e+03 2.182645e+03 -214.642314
7.912343e+03 2.453751e+03 -215.687963
7.912343e+03 2.758532e+03 -215.808610
7.912343e+03 3.101169e+03 -217.867338
7.912343e+03 3.486365e+03 -222.115342
7.912343e+03 3.919407e+03 -215.178477
7.912343e+03 4.406236e+03 -215.310851
7.912343e+03 4.953535e+03 -216.998696
7.912343e+03 5.568814e+03 -219.484515
7.912343e+03 6.260517e+03 -221.751821
7.912343e+03 7.038136e+03 -218.800808
7.912343e+03 7.912343e+03 -218.316680
7.912343e+03 8.895135e+03 -216.839557
7.912343e+03 1.000000e+04 -218.126103

8.895135e+03 1.000000e+01 -215.637466
8.895135e+03 1.124210e+01 -214.394394
8.895135e+03 1.263848e+01 -215.708491
8.895135e+03 1.420831e+01 -215.459133
8.895135e+03 1.597312e+01 -217.604871
8.895135e+03 1.795714e+01 -213.954138
8.895135e+03 2.018760e+01 -221.237383
8.895135e+03 2.269511e+01 -218.925795
8.895135e+03 2.551407e+01 -215.059709
8.895135e+03 2.868317e+01 -215.160673
8.895135e+03 3.224591e+01 -215.317547
8.895135e+03 3.625117e+01 -213.368364
8.895135e+03 4.075393e+01 -210.906334
8.895135e+03 4.581598e+01 -225.074560
8.895135e+03 5.150678e+01 -233.295824
8.895135e+03 5.790444e+01 -213.912323
8.895135e+03 6.509675e+01 -216.617256
8.895135e+03 7.318242e+01 -219.148705
8.895135e+03 8.227241e+01 -215.748993
8.895135e+03 9.249147e+01 -224.929565
8.895135e+03 1.039798e+02 -218.773231
8.895135e+03 1.168952e+02 -212.054478
8.895135e+03 1.314147e+02 -213.792786
8.895135e+03 1.477378e+02 -213.387112
8.895135e+03 1.660883e+02 -216.705626
8.895135e+03 1.867181e+02 -219.689632
8.895135e+03 2.099104e+02 -218.833778
8.895135e+03 2.359833e+02 -212.174095
8.895135e+03 2.652948e+02 -218.061350
8.895135e+03 2.982471e+02 -215.276159
8.895135e+03 3.352924e+02 -218.393003
8.895135e+03 3.769391e+02 -217.223350
8.895135e+03 4.237587e+02 -222.725197
8.895135e+03 4.763938e+02 -218.656350
8.895135e+03 5.355667e+02 -225.426153
8.895135e+03 6.020894e+02 -218.534794
8.895135e+03 6.768750e+02 -218.530109
8.895135e+03 7.609497e+02 -217.896999
8.895135e+03 8.554673e+02 -217.003472
8.895135e+03 9.617249e+02 -221.045769
8.895135e+03 1.081181e+03 -218.607966
8.895135e+03 1.215474e+03 -214.574389
8.895135e+03 1.366448e+03 -216.247234
8.895135e+03 1.536175e+03 -214.946050
8.895135e+03 1.726983e+03 -216.071777
8.895135e+03 1.941492e+03 -224.559288
8.895135e+03 2.182645e+03 -214.952995
8.895135e+03 2.453751e+03 -212.782580
8.895135e+03 2.758532e+03 -214.168497
8.895135e+03 3.101169e+03 -219.128372
8.895135e+03 3.486365e+03 -216.824614
8.895135e+03 3.919407e+03 -214.393468
8.895135e+03 4.406236e+03 -220.798006
8.895135e+03 4.953535e+03 -218.968310
8.895135e+03 5.568814e+03 -221.088138
8.895135e+03 6.260517e+03 -218.658804
8.895135e+03 7.038136e+03 -219.507529
8.895135e+03 7.912343e+03 -215.175653
8.895135e+03 8.895135e+03 -220.792662
8.895135e+03 1.000000e+04 -216.081409

1.000000e+04 1.000000e+01 -220.044268
1.000000e+04 1.124210e+01 -222.485588
1.000000e+04 1.263848e+01 -217.329559
1.000000e+04 1.420831e+01 -217.180978
1.000000e+04 1.597312e+01 -229.498413
1.000000e+04 1.795714e+01 -217.062472
1.000000e+04 2.018760e+01 -214.269693
1.000000e+04 2.269511e+01 -220.418336
1.000000e+04 2.551407e+01 -218.292250
1.000000e+04 2.868317e+01 -220.316085
1.000000e+04 3.224591e+01 -217.328737
1.000000e+04 3.625117e+01 -230.432621
1.000000e+04 4.075393e+01 -219.497592
1.000000e+04 4.581598e+01 -225.487807
1.000000e+04 5.150678e+01 -216.179494
1.000000e+04 5.790444e+01 -220.059417
1.000000e+04 6.509675e+01 -220.893214
1.000000e+04 7.318242e+01 -221.831733
1.000000e+04 8.227241e+01 -219.930806
1.000000e+04 9.249147e+01 -215.119116
1.000000e+04 1.039798e+02 -216.736340
1.000000e+04 1.168952e+02 -225.618159
1.000000e+04 1.314147e+02 -221.036745
1.000000e+04 1.477378e+02 -218.357581
1.000000e+04 1.660883e+02 -217.662348
1.000000e+04 1.867181e+02 -220.865904
1.000000e+04 2.099104e+02 -226.964523
1.000000e+04 2.359833e+02 -217.191222
1.000000e+04 2.652948e+02 -225.953641
1.000000e+04 2.982471e+02 -221.592479
1.000000e+04 3.352924e+02 -223.747697
1.000000e+04 3.769391e+02 -221.517672
1.000000e+04 4.237587e+02 -220.065633
1.000000e+04 4.763938e+02 -215.523849
1.000000e+04 5.355667e+02 -217.400161
1.000000e+04 6.020894e+02 -215.732038
1.000000e+04 6.768750e+02 -213.939835
1.000000e+04 7.609497e+02 -222.627610
1.000000e+04 8.554673e+02 -216.569497
1.000000e+04 9.617249e+02 -217.873780
1.000000e+04 1.081181e+03 -216.686213
1.000000e+04 1.215474e+03 -224.425071
1.000000e+04 1.366448e+03 -225.500806
1.000000e+04 1.536175e+03 -215.143801
1.000000e+04 1.726983e+03 -222.279664
1.000000e+04 1.941492e+03 -217.606747
1.000000e+04 2.182645e+03 -219.139259
1.000000e+04 2.453751e+03 -219.948029
1.000000e+04 2.758532e+03 -221.993661
1.000000e+04 3.101169e+03 -215.572126
1.000000e+04 3.486365e+03 -214.309197
1.000000e+04 3.919407e+03 -231.909860
1.000000e+04 4.406236e+03 -214.131942
1.000000e+04 4.953535e+03 -213.326188
1.000000e+04 5.568814e+03 -222.864775
1.000000e+04 6.260517e+03 -225.031233
1.000000e+04 7.038136e+03 -218.050121
1.000000e+04 7.912343e+03 -221.399539
1.000000e+04 8.895135e+03 -216.687532
1.000000e+04 1.000000e+04 -216.493187

