x_by_lambda_0 z_by_lambda_0 rel_err_db rel_time
2.099103720109e+02 3.352924149250e+02 -2.559023184194e+02 1.832553457e+02
2.099103720109e+02 3.919406774847e+02 -2.538064683725e+02 1.949808385e+02
2.099103720109e+02 4.581597669054e+02 -2.687196787107e+02 2.176260009e+02
2.099103720109e+02 5.355666917707e+02 -2.591331225878e+02 2.350399648e+02
2.099103720109e+02 6.260516572015e+02 -2.484132151970e+02 2.608897034e+02
2.099103720109e+02 7.318242219076e+02 -2.532131690192e+02 2.790328364e+02
2.099103720109e+02 8.554672535566e+02 -2.511924407950e+02 3.039322571e+02
2.099103720109e+02 1.000000000000e+03 -2.452106256390e+02 3.424532164e+02

2.453751106640e+02 1.000000000000e-01 -2.553064922780e+02 1.134053724e+02
2.453751106640e+02 1.168951816499e-01 -2.579732389518e+02 1.135797896e+02
2.453751106640e+02 1.366448349295e-01 -2.550746549598e+02 1.134964715e+02
2.453751106640e+02 1.597312280060e-01 -2.486769853008e+02 1.137481219e+02
2.453751106640e+02 1.867181091292e-01 -2.501806807058e+02 1.140057310e+02
2.453751106640e+02 2.182644728397e-01 -2.491078949242e+02 1.144557459e+02
2.453751106640e+02 2.551406520031e-01 -2.497199411632e+02 1.135868121e+02
2.453751106640e+02 2.982471286217e-01 -2.530584588081e+02 1.135893920e+02
2.453751106640e+02 3.486365227678e-01 -2.493275037777e+02 1.136485245e+02
2.453751106640e+02 4.075392965872e-01 -2.609123662854e+02 1.144777414e+02
2.453751106640e+02 4.763938010401e-01 -2.488473053534e+02 1.145218349e+02
2.453751106640e+02 5.568813990945e-01 -2.568809613240e+02 1.145370178e+02
2.453751106640e+02 6.509675230458e-01 -2.523416152340e+02 1.161709868e+02
2.453751106640e+02 7.609496685460e-01 -2.639774736222e+02 1.173525758e+02
2.453751106640e+02 8.895134973108e-01 -2.617835911871e+02 1.170652871e+02
2.453751106640e+02 1.039798418481e+00 -2.563450370755e+02 1.172366401e+02
2.453751106640e+02 1.215474250076e+00 -2.559213487808e+02 1.171112591e+02
2.453751106640e+02 1.420830832534e+00 -2.680675322790e+02 1.161618320e+02
2.453751106640e+02 1.660882782628e+00 -2.596769499966e+02 1.193065448e+02
2.453751106640e+02 1.941491945744e+00 -2.589245847061e+02 1.191843393e+02
2.453751106640e+02 2.269510536695e+00 -2.549152642426e+02 1.149545979e+02
2.453751106640e+02 2.652948464432e+00 -2.587771930737e+02 1.123266288e+02
2.453751106640e+02 3.101168926575e+00 -2.634708061114e+02 1.057832480e+02
2.453751106640e+02 3.625117049989e+00 -2.520407805822e+02 1.049486396e+02
2.453751106640e+02 4.237587160604e+00 -2.630867617459e+02 1.123808256e+02
2.453751106640e+02 4.953535208959e+00 -2.288725995971e+02 9.950168453e+01
2.453751106640e+02 5.790443980602e+00 -2.668420229757e+02 9.752699871e+01
2.453751106640e+02 6.768750009459e+00 -2.567780385063e+02 1.112379658e+02
2.453751106640e+02 7.912342618981e+00 -2.573122639034e+02 1.121489621e+02
2.453751106640e+02 9.249147277217e+00 -2.523055083550e+02 9.579315618e+01
2.453751106640e+02 1.081180751077e+01 -2.567765087494e+02 9.516789043e+01
2.453751106640e+02 1.263848202934e+01 -1.718855760972e+02 9.715733474e+01
2.453751106640e+02 1.477377652599e+01 -2.008079176700e+02 1.012612366e+02
2.453751106640e+02 1.726983290659e+01 -2.344333337230e+02 1.081212123e+02
2.453751106640e+02 2.018760254679e+01 -2.612016720951e+02 1.088992314e+02
2.453751106640e+02 2.359833466782e+01 -2.555246940873e+02 1.062907609e+02
2.453751106640e+02 2.758531617629e+01 -2.564105942254e+02 1.065470374e+02
2.453751106640e+02 3.224590545296e+01 -2.609969953676e+02 1.066660003e+02
2.453751106640e+02 3.769390975388e+01 -2.699578527995e+02 1.098558253e+02
2.453751106640e+02 4.406236427774e+01 -2.539181070601e+02 1.123644102e+02
2.453751106640e+02 5.150678076168e+01 -2.563502349033e+02 1.143667034e+02
2.453751106640e+02 6.020894493336e+01 -2.576294117436e+02 1.179955951e+02
2.453751106640e+02 7.038135554932e+01 -2.509352743881e+02 1.176555389e+02
2.453751106640e+02 8.227241341700e+01 -2.566331152229e+02 1.224040801e+02
2.453751106640e+02 9.617248711153e+01 -2.563838803963e+02 1.209778586e+02
2.453751106640e+02 1.124210035062e+02 -2.566747731651e+02 1.249592275e+02
2.453751106640e+02 1.314147362612e+02 -2.569285713581e+02 1.285592756e+02
2.453751106640e+02 1.536174946672e+02 -2.631407148308e+02 1.397113349e+02
2.453751106640e+02 1.795714494372e+02 -2.568926023462e+02 1.419627715e+02
2.453751106640e+02 2.099103720109e+02 -2.566942936747e+02 1.567686494e+02
2.453751106640e+02 2.453751106640e+02 -2.552444339417e+02 1.672913576e+02
2.453751106640e+02 2.868316813342e+02 -2.507669030601e+02 1.769185892e+02
2.453751106640e+02 3.352924149250e+02 -2.529550807592e+02 1.937602511e+02
2.453751106640e+02 3.919406774847e+02 -2.644047453341e+02 2.172995874e+02
2.453751106640e+02 4.581597669054e+02 -2.482521657622e+02 2.273447746e+02
2.453751106640e+02 5.355666917707e+02 -2.565000825556e+02 2.494641759e+02
2.453751106640e+02 6.260516572015e+02 -2.503391163230e+02 2.787932497e+02
2.453751106640e+02 7.318242219076e+02 -2.432265479992e+02 3.023607373e+02
2.453751106640e+02 8.554672535566e+02 -2.447384736741e+02 3.333663081e+02
2.453751106640e+02 1.000000000000e+03 -2.519742869723e+02 3.634645476e+02

2.868316813342e+02 1.000000000000e-01 -2.553604332119e+02 1.369385114e+02
2.868316813342e+02 1.168951816499e-01 -2.604372565543e+02 1.378313270e+02
2.868316813342e+02 1.366448349295e-01 -2.571907261126e+02 1.376963021e+02
2.868316813342e+02 1.597312280060e-01 -2.597959297258e+02 1.377890768e+02
2.868316813342e+02 1.867181091292e-01 -2.629135057589e+02 1.377074940e+02
2.868316813342e+02 2.182644728397e-01 -2.630051642420e+02 1.377486995e+02
2.868316813342e+02 2.551406520031e-01 -2.531984786355e+02 1.379039587e+02
2.868316813342e+02 2.982471286217e-01 -2.592391542493e+02 1.384867693e+02
2.868316813342e+02 3.486365227678e-01 -2.537131050760e+02 1.393855646e+02
2.868316813342e+02 4.075392965872e-01 -2.507233023176e+02 1.397865247e+02
2.868316813342e+02 4.763938010401e-01 -2.529149053229e+02 1.394608216e+02
2.868316813342e+02 5.568813990945e-01 -2.590300021946e+02 1.387042002e+02
2.868316813342e+02 6.509675230458e-01 -2.530886898465e+02 1.390923297e+02
2.868316813342e+02 7.609496685460e-01 -2.655312900598e+02 1.391958385e+02
2.868316813342e+02 8.895134973108e-01 -2.583461489140e+02 1.382835335e+02
2.868316813342e+02 1.039798418481e+00 -2.623838585499e+02 1.366996537e+02
2.868316813342e+02 1.215474250076e+00 -2.652173462654e+02 1.356639278e+02
2.868316813342e+02 1.420830832534e+00 -2.587827148541e+02 1.350972254e+02
2.868316813342e+02 1.660882782628e+00 -2.514588867125e+02 1.334652417e+02
2.868316813342e+02 1.941491945744e+00 -2.571907612206e+02 1.326737386e+02
2.868316813342e+02 2.269510536695e+00 -2.575473967232e+02 1.326370237e+02
2.868316813342e+02 2.652948464432e+00 -2.593075665550e+02 1.336453145e+02
2.868316813342e+02 3.101168926575e+00 -2.625447482360e+02 1.344609962e+02
2.868316813342e+02 3.625117049989e+00 -2.552007478811e+02 1.313826809e+02
2.868316813342e+02 4.237587160604e+00 -2.565751730570e+02 1.302444331e+02
2.868316813342e+02 4.953535208959e+00 -2.547195848607e+02 1.320647385e+02
2.868316813342e+02 5.790443980602e+00 -2.202906252490e+02 1.291074804e+02
2.868316813342e+02 6.768750009459e+00 -2.549854707032e+02 1.299135561e+02
2.868316813342e+02 7.912342618981e+00 -2.541633413143e+02 1.278271301e+02
2.868316813342e+02 9.249147277217e+00 -2.579678796487e+02 1.268021453e+02
2.868316813342e+02 1.081180751077e+01 -2.626922318806e+02 1.246322157e+02
2.868316813342e+02 1.263848202934e+01 -1.676493638043e+02 1.213941266e+02
2.868316813342e+02 1.477377652599e+01 -1.953586228173e+02 1.222541516e+02
2.868316813342e+02 1.726983290659e+01 -2.278627508911e+02 1.212637723e+02
2.868316813342e+02 2.018760254679e+01 -2.558947918546e+02 1.216041396e+02
2.868316813342e+02 2.359833466782e+01 -2.572975766354e+02 1.217464750e+02
2.868316813342e+02 2.758531617629e+01 -2.530702957365e+02 1.207157844e+02
2.868316813342e+02 3.224590545296e+01 -2.488790299517e+02 1.216987315e+02
2.868316813342e+02 3.769390975388e+01 -2.631552010904e+02 1.226904512e+02
2.868316813342e+02 4.406236427774e+01 -2.537163293395e+02 1.218266843e+02
2.868316813342e+02 5.150678076168e+01 -2.506423594670e+02 1.209694790e+02
2.868316813342e+02 6.020894493336e+01 -2.658865819918e+02 1.260224964e+02
2.868316813342e+02 7.038135554932e+01 -2.567455600487e+02 1.251743531e+02
2.868316813342e+02 8.227241341700e+01 -2.515675336457e+02 1.285405793e+02
2.868316813342e+02 9.617248711153e+01 -2.535480139777e+02 1.285876598e+02
2.868316813342e+02 1.124210035062e+02 -2.655888565203e+02 1.320067273e+02
2.868316813342e+02 1.314147362612e+02 -2.498772459158e+02 1.397134671e+02
2.868316813342e+02 1.536174946672e+02 -2.506393890478e+02 1.463769782e+02
2.868316813342e+02 1.795714494372e+02 -2.648903868976e+02 1.572844169e+02
2.868316813342e+02 2.099103720109e+02 -2.697182369082e+02 1.711179783e+02
2.868316813342e+02 2.453751106640e+02 -2.536634182095e+02 1.845388599e+02
2.868316813342e+02 2.868316813342e+02 -2.469700085349e+02 1.951561363e+02
2.868316813342e+02 3.352924149250e+02 -2.654437320245e+02 2.145236067e+02
2.868316813342e+02 3.919406774847e+02 -2.544251939689e+02 2.251209916e+02
2.868316813342e+02 4.581597669054e+02 -2.787190706221e+02 2.460003007e+02
2.868316813342e+02 5.355666917707e+02 -2.545042016864e+02 2.687818948e+02
2.868316813342e+02 6.260516572015e+02 -2.521349662444e+02 2.979114417e+02
2.868316813342e+02 7.318242219076e+02 -2.449991512842e+02 3.151694240e+02
2.868316813342e+02 8.554672535566e+02 -2.462158666790e+02 3.495421832e+02
2.868316813342e+02 1.000000000000e+03 -2.402837408791e+02 3.760124804e+02

3.352924149250e+02 1.000000000000e-01 -2.477601404201e+02 1.491585522e+02
3.352924149250e+02 1.168951816499e-01 -2.662583248523e+02 1.489405804e+02
3.352924149250e+02 1.366448349295e-01 -2.473758051488e+02 1.497023958e+02
3.352924149250e+02 1.597312280060e-01 -2.492000972283e+02 1.493906411e+02
3.352924149250e+02 1.867181091292e-01 -2.506960327402e+02 1.508568418e+02
3.352924149250e+02 2.182644728397e-01 -2.540324679580e+02 1.507473029e+02
3.352924149250e+02 2.551406520031e-01 -2.485874127754e+02 1.506884036e+02
3.352924149250e+02 2.982471286217e-01 -2.526671566899e+02 1.509733210e+02
3.352924149250e+02 3.486365227678e-01 -2.478025751853e+02 1.509414204e+02
3.352924149250e+02 4.075392965872e-01 -2.570553824813e+02 1.500007236e+02
3.352924149250e+02 4.763938010401e-01 -2.476698674038e+02 1.492583199e+02
3.352924149250e+02 5.568813990945e-01 -2.560390533235e+02 1.492528911e+02
3.352924149250e+02 6.509675230458e-01 -2.543120528400e+02 1.493991262e+02
3.352924149250e+02 7.609496685460e-01 -2.572416047796e+02 1.494869035e+02
3.352924149250e+02 8.895134973108e-01 -2.563477371852e+02 1.494695802e+02
3.352924149250e+02 1.039798418481e+00 -2.559674786547e+02 1.512407956e+02
3.352924149250e+02 1.215474250076e+00 -2.500185944654e+02 1.515100925e+02
3.352924149250e+02 1.420830832534e+00 -2.554987194626e+02 1.503304208e+02
3.352924149250e+02 1.660882782628e+00 -2.574509997137e+02 1.489332115e+02
3.352924149250e+02 1.941491945744e+00 -2.500013538399e+02 1.480641349e+02
3.352924149250e+02 2.269510536695e+00 -2.581504255039e+02 1.472553469e+02
3.352924149250e+02 2.652948464432e+00 -2.499369977794e+02 1.451346816e+02
3.352924149250e+02 3.101168926575e+00 -2.497785962506e+02 1.431800911e+02
3.352924149250e+02 3.625117049989e+00 -2.526078251440e+02 1.419638857e+02
3.352924149250e+02 4.237587160604e+00 -2.493780650610e+02 1.396119365e+02
3.352924149250e+02 4.953535208959e+00 -2.463643993385e+02 1.396427636e+02
3.352924149250e+02 5.790443980602e+00 -1.994870919110e+02 1.378884514e+02
3.352924149250e+02 6.768750009459e+00 -2.308196615465e+02 1.363084543e+02
3.352924149250e+02 7.912342618981e+00 -2.286683748219e+02 1.349623967e+02
3.352924149250e+02 9.249147277217e+00 -2.662528695673e+02 1.339472767e+02
3.352924149250e+02 1.081180751077e+01 -2.682934496121e+02 1.327664954e+02
3.352924149250e+02 1.263848202934e+01 -2.578332760026e+02 1.319431026e+02
3.352924149250e+02 1.477377652599e+01 -1.910844256601e+02 1.289085467e+02
3.352924149250e+02 1.726983290659e+01 -2.236067957769e+02 1.287659631e+02
3.352924149250e+02 2.018760254679e+01 -2.485949027097e+02 1.281192182e+02
3.352924149250e+02 2.359833466782e+01 -2.493494141892e+02 1.290612058e+02
3.352924149250e+02 2.758531617629e+01 -2.498208416887e+02 1.283521548e+02
3.352924149250e+02 3.224590545296e+01 -2.435376815044e+02 1.282752292e+02
3.352924149250e+02 3.769390975388e+01 -2.461661985861e+02 1.284005892e+02
3.352924149250e+02 4.406236427774e+01 -2.538213991025e+02 1.292290873e+02
3.352924149250e+02 5.150678076168e+01 -2.605960017712e+02 1.300687555e+02
3.352924149250e+02 6.020894493336e+01 -2.530760093638e+02 1.343282098e+02
3.352924149250e+02 7.038135554932e+01 -2.542978740299e+02 1.334931684e+02
3.352924149250e+02 8.227241341700e+01 -2.562161377048e+02 1.358576003e+02
3.352924149250e+02 9.617248711153e+01 -2.463415918967e+02 1.376721216e+02
3.352924149250e+02 1.124210035062e+02 -2.486619910602e+02 1.530542473e+02
3.352924149250e+02 1.314147362612e+02 -2.529058573673e+02 1.612829617e+02
3.352924149250e+02 1.536174946672e+02 -2.547890813530e+02 1.729701719e+02
3.352924149250e+02 1.795714494372e+02 -2.711552940258e+02 1.838193115e+02
3.352924149250e+02 2.099103720109e+02 -2.598294279695e+02 1.945948328e+02
3.352924149250e+02 2.453751106640e+02 -2.533561618853e+02 2.050671284e+02
3.352924149250e+02 2.868316813342e+02 -2.681354442569e+02 2.144832517e+02
3.352924149250e+02 3.352924149250e+02 -2.478424576088e+02 2.303299917e+02
3.352924149250e+02 3.919406774847e+02 -2.466295438036e+02 2.440603546e+02
3.352924149250e+02 4.581597669054e+02 -2.450536659837e+02 2.611741285e+02
3.352924149250e+02 5.355666917707e+02 -2.542577038780e+02 3.043972528e+02
3.352924149250e+02 6.260516572015e+02 -2.432374476524e+02 3.207278485e+02
3.352924149250e+02 7.318242219076e+02 -2.560392169149e+02 3.525083509e+02
3.352924149250e+02 8.554672535566e+02 -2.623516414160e+02 3.832120926e+02
3.352924149250e+02 1.000000000000e+03 -2.498748414766e+02 4.146362595e+02

3.919406774847e+02 1.000000000000e-01 -2.571839391602e+02 1.573224035e+02
3.919406774847e+02 1.168951816499e-01 -2.495399975786e+02 1.572427416e+02
3.919406774847e+02 1.366448349295e-01 -2.606192866536e+02 1.574146059e+02
3.919406774847e+02 1.597312280060e-01 -2.545808350167e+02 1.573917348e+02
3.919406774847e+02 1.867181091292e-01 -2.522460640860e+02 1.574445904e+02
3.919406774847e+02 2.182644728397e-01 -2.526463137761e+02 1.576911174e+02
3.919406774847e+02 2.551406520031e-01 -2.607533579761e+02 1.576425153e+02
3.919406774847e+02 2.982471286217e-01 -2.483530214211e+02 1.576006239e+02
3.919406774847e+02 3.486365227678e-01 -2.540059394831e+02 1.578479218e+02
3.919406774847e+02 4.075392965872e-01 -2.724985363982e+02 1.591453095e+02
3.919406774847e+02 4.763938010401e-01 -2.544639642124e+02 1.626316648e+02
3.919406774847e+02 5.568813990945e-01 -2.715773093448e+02 1.574759750e+02
3.919406774847e+02 6.509675230458e-01 -2.656661521466e+02 1.561643887e+02
3.919406774847e+02 7.609496685460e-01 -2.472163920423e+02 1.560692098e+02
3.919406774847e+02 8.895134973108e-01 -2.632642480123e+02 1.545988048e+02
3.919406774847e+02 1.039798418481e+00 -2.618720906713e+02 1.537428211e+02
3.919406774847e+02 1.215474250076e+00 -2.532823219408e+02 1.527512275e+02
3.919406774847e+02 1.420830832534e+00 -2.504579910568e+02 1.532262086e+02
3.919406774847e+02 1.660882782628e+00 -2.487817166768e+02 1.532772509e+02
3.919406774847e+02 1.941491945744e+00 -2.531003748465e+02 1.547112786e+02
3.919406774847e+02 2.269510536695e+00 -2.487350764044e+02 1.545471130e+02
3.919406774847e+02 2.652948464432e+00 -2.523472191752e+02 1.532089427e+02
3.919406774847e+02 3.101168926575e+00 -2.524625900936e+02 1.518271840e+02
3.919406774847e+02 3.625117049989e+00 -2.540167678724e+02 1.521531052e+02
3.919406774847e+02 4.237587160604e+00 -2.556678481508e+02 1.477508027e+02
3.919406774847e+02 4.953535208959e+00 -2.466909291850e+02 1.463994440e+02
3.919406774847e+02 5.790443980602e+00 -1.934594007555e+02 1.448786895e+02
3.919406774847e+02 6.768750009459e+00 -2.249118952451e+02 1.464005830e+02
3.919406774847e+02 7.912342618981e+00 -2.114054133472e+02 1.410162599e+02
3.919406774847e+02 9.249147277217e+00 -2.465839309921e+02 1.423801261e+02
3.919406774847e+02 1.081180751077e+01 -2.491954716446e+02 1.371754185e+02
3.919406774847e+02 1.263848202934e+01 -2.519641906039e+02 1.380409359e+02
3.919406774847e+02 1.477377652599e+01 -1.940116664456e+02 1.362317467e+02
3.919406774847e+02 1.726983290659e+01 -2.258285436320e+02 1.335386011e+02
3.919406774847e+02 2.018760254679e+01 -2.502594549752e+02 1.353189534e+02
3.919406774847e+02 2.359833466782e+01 -2.463436168745e+02 1.340594087e+02
3.919406774847e+02 2.758531617629e+01 -2.522793747324e+02 1.327511654e+02
3.919406774847e+02 3.224590545296e+01 -2.533684741040e+02 1.354972272e+02
3.919406774847e+02 3.769390975388e+01 -2.528124241130e+02 1.344673452e+02
3.919406774847e+02 4.406236427774e+01 -2.534122923894e+02 1.361062812e+02
3.919406774847e+02 5.150678076168e+01 -2.480788624529e+02 1.376834555e+02
3.919406774847e+02 6.020894493336e+01 -2.571406848199e+02 1.415383443e+02
3.919406774847e+02 7.038135554932e+01 -2.548004865887e+02 1.435008407e+02
3.919406774847e+02 8.227241341700e+01 -2.561498795473e+02 1.606328116e+02
3.919406774847e+02 9.617248711153e+01 -2.548947857705e+02 1.802959379e+02
3.919406774847e+02 1.124210035062e+02 -2.466958473294e+02 1.923639136e+02
3.919406774847e+02 1.314147362612e+02 -2.502746626359e+02 1.990222369e+02
3.919406774847e+02 1.536174946672e+02 -2.499461981786e+02 1.993791989e+02
3.919406774847e+02 1.795714494372e+02 -2.450553167938e+02 2.061853367e+02
3.919406774847e+02 2.099103720109e+02 -2.564536285139e+02 2.140244855e+02
3.919406774847e+02 2.453751106640e+02 -2.549872123047e+02 2.216205881e+02
3.919406774847e+02 2.868316813342e+02 -2.560027715975e+02 2.311753467e+02
3.919406774847e+02 3.352924149250e+02 -2.487072809751e+02 2.440990084e+02
3.919406774847e+02 3.919406774847e+02 -2.654738095807e+02 2.645315359e+02
3.919406774847e+02 4.581597669054e+02 -2.510824218634e+02 2.870555504e+02
3.919406774847e+02 5.355666917707e+02 -2.544082518282e+02 3.134270615e+02
3.919406774847e+02 6.260516572015e+02 -2.466902504397e+02 3.460964254e+02
3.919406774847e+02 7.318242219076e+02 -2.457318040097e+02 3.702649373e+02
3.919406774847e+02 8.554672535566e+02 -2.445964561462e+02 4.086108211e+02
3.919406774847e+02 1.000000000000e+03 -2.567243353669e+02 4.357890182e+02

4.581597669054e+02 1.000000000000e-01 -2.457468671681e+02 1.662951515e+02
4.581597669054e+02 1.168951816499e-01 -2.444061916264e+02 1.679716333e+02
4.581597669054e+02 1.366448349295e-01 -2.458329434704e+02 1.681672449e+02
4.581597669054e+02 1.597312280060e-01 -2.434118852591e+02 1.680148535e+02
4.581597669054e+02 1.867181091292e-01 -2.448542301263e+02 1.682519580e+02
4.581597669054e+02 2.182644728397e-01 -2.464107109089e+02 1.713271766e+02
4.581597669054e+02 2.551406520031e-01 -2.471009759162e+02 1.720471111e+02
4.581597669054e+02 2.982471286217e-01 -2.479724538514e+02 1.752778631e+02
4.581597669054e+02 3.486365227678e-01 -2.452565307658e+02 1.787293740e+02
4.581597669054e+02 4.075392965872e-01 -2.472824592150e+02 1.820168779e+02
4.581597669054e+02 4.763938010401e-01 -2.452905981980e+02 1.870141568e+02
