x_by_lambda_0 z_by_lambda_0 G_EJ_xx G_HJ_xx G_EJ_xy G_HJ_xy G_EJ_xz G_HJ_xz G_EJ_yx G_HJ_yx G_EJ_yy G_HJ_yy G_EJ_yz G_HJ_yz G_EJ_zx G_HJ_zx G_EJ_zy G_HJ_zy G_EJ_zz G_HJ_zz 
-2.28814 4.45763 -0.0312628 2.32101e-22 -1.77728e-18 0.000102322 -0.0190929 -7.03594e-21 -1.77728e-18 -0.000100426 -0.0457753 -2.32101e-22 2.3382e-18 -5.74528e-05 -0.0209692 8.04672e-21 2.56799e-18 6.57064e-05 -0.0102332 0 
-2.28814 4.62712 -0.0302381 -2.62547e-22 -1.41315e-18 9.26067e-05 -0.0225766 -8.76288e-21 -1.41315e-18 -9.47505e-05 -0.0417774 2.62547e-22 2.76484e-18 -7.15543e-05 -0.018889 7.58019e-21 2.31324e-18 6.18969e-05 -0.0145119 0 
-2.28814 4.79661 -0.00677415 -4.67755e-22 -1.5285e-19 1.63097e-05 -0.00930993 -3.98585e-21 -1.5285e-19 -2.01293e-05 -0.00802227 4.67755e-22 1.14014e-18 -3.25469e-05 -0.00364518 1.82871e-21 4.46406e-19 1.49325e-05 -0.00819215 0 
-2.28814 4.9661 0.0208239 -2.51374e-22 9.60781e-19 -6.68594e-05 0.00989659 3.2688e-21 9.60781e-19 6.48068e-05 0.0286692 2.51374e-22 -1.21198e-18 2.66917e-05 0.0125011 -4.45252e-21 -1.53094e-18 -3.63576e-05 0.00289475 0 
-2.28814 5.13559 0.0311444 1.47967e-22 1.16508e-18 -9.38233e-05 0.0200363 7.33182e-21 1.16508e-18 9.50315e-05 0.040658 -1.47967e-22 -2.45374e-18 5.98688e-05 0.0175539 -6.60506e-21 -2.14973e-18 -5.39344e-05 0.0102032 0 
-2.28814 5.30508 0.0165769 3.66965e-22 4.78474e-19 -4.66765e-05 0.0137945 5.33832e-21 4.78474e-19 4.9673e-05 0.020484 -3.66965e-22 -1.68934e-18 4.35907e-05 0.00878672 -3.50895e-21 -1.07606e-18 -2.86527e-05 0.00892684 0 
-2.28814 5.47458 -0.01053 2.41403e-22 -4.33136e-19 3.40435e-05 -0.00282704 -6.50199e-22 -4.33136e-19 -3.20723e-05 -0.0140669 -2.41403e-22 3.46212e-19 -5.30928e-06 -0.00575732 1.87478e-21 7.05068e-19 1.53088e-05 0.00117189 0 
-2.28814 5.64407 -0.0278939 -7.67541e-23 -8.47612e-19 8.25922e-05 -0.0158049 -5.538e-21 -8.47612e-19 -8.3219e-05 -0.0348151 7.67541e-23 1.93554e-18 -4.52212e-05 -0.014217 5.12621e-21 1.74108e-18 4.18587e-05 -0.00633816 0 
-2.28814 5.81356 -0.0216351 -2.87345e-22 -5.3666e-19 6.1435e-05 -0.0148593 -5.47519e-21 -5.3666e-19 -6.37813e-05 -0.0260173 2.87345e-22 1.81974e-18 -4.47083e-05 -0.0105057 3.93392e-21 1.28658e-18 3.21229e-05 -0.00787532 0 
-2.28814 5.98305 0.00226275 -2.19637e-22 1.35765e-19 -8.78075e-06 -0.00176733 -9.30888e-22 1.35765e-19 6.98728e-06 0.00337136 2.19637e-22 2.16436e-19 -7.60128e-06 0.00124552 -2.64285e-22 -1.52532e-19 -2.15805e-06 -0.00302941 0 
-2.28814 6.15254 0.0231818 3.33346e-23 5.83689e-19 -6.76555e-05 0.0117039 3.95818e-21 5.83689e-19 6.79276e-05 0.027948 -3.33346e-23 -1.43332e-18 3.2321e-05 0.0107594 -3.7596e-21 -1.31764e-18 -3.06995e-05 0.00354663 0 
-2.28814 6.32203 0.0235304 2.26139e-22 4.90057e-19 -6.64699e-05 0.0142129 5.07427e-21 4.90057e-19 6.83165e-05 0.027532 -2.26139e-22 -1.74058e-18 4.14346e-05 0.0104517 -3.77471e-21 -1.27997e-18 -3.08228e-05 0.00637892 0 
-2.28814 6.49153 0.00374261 1.94592e-22 1.75209e-20 -9.00316e-06 0.00444496 1.79004e-21 1.75209e-20 1.05921e-05 0.00388568 -1.94592e-22 -5.4435e-19 1.46168e-05 0.00148872 -6.58747e-22 -1.82316e-19 -5.37908e-06 0.00365377 0 
-2.28814 6.66102 -0.018403 -7.42304e-24 -3.91743e-19 5.3101e-05 -0.00832998 -2.72825e-21 -3.91743e-19 -5.31616e-05 -0.0216018 7.42304e-24 1.02013e-18 -2.22779e-05 -0.00783792 2.67142e-21 9.59868e-19 2.18138e-05 -0.00171065 0 
-2.28814 6.83051 -0.0235692 -1.79574e-22 -4.13518e-19 6.60945e-05 -0.0128683 -4.49232e-21 -4.13518e-19 -6.75609e-05 -0.0269458 1.79574e-22 1.57591e-18 -3.66826e-05 -0.00961937 3.39096e-21 1.17803e-18 2.76893e-05 -0.00496791 0 
-2.28814 7 -0.0078398 -1.70175e-22 -8.91673e-20 2.08381e-05 -0.00583687 -2.19734e-21 -8.91673e-20 -2.22277e-05 -0.0085679 1.70175e-22 7.14811e-19 -1.79427e-05 -0.00301167 1.14431e-21 3.68823e-19 9.344e-06 -0.00366333 0 

-2.11864 -3 0.00293716 2.5715e-22 9.84369e-20 1.39566e-05 -0.00211834 1.28878e-21 9.84369e-20 -1.18568e-05 0.00374096 -2.5715e-22 2.59422e-19 1.05237e-05 -0.000668109 -7.15068e-22 8.18198e-20 -5.83897e-06 0.00176072 0 
-2.11864 -2.83051 0.0116733 1.30265e-21 5.809e-19 7.02096e-05 -0.010998 6.74141e-21 5.809e-19 -5.95726e-05 0.0164167 -1.30265e-21 1.34687e-18 5.50478e-05 -0.00522842 -3.67319e-21 6.40297e-19 -2.99939e-05 0.00432785 0 
-2.11864 -2.66102 -0.00638885 -7.01577e-22 -2.84102e-19 -3.47422e-05 0.0055627 -3.41923e-21 -2.84102e-19 2.90134e-05 -0.00870872 7.01577e-22 -6.81235e-19 -2.79202e-05 0.00213693 1.85649e-21 -2.61698e-19 1.51594e-05 -0.00337723 0 
-2.11864 -2.49153 -0.0112794 -1.52176e-21 -6.73065e-19 -7.16073e-05 0.0118869 -7.36145e-21 -6.73065e-19 5.91812e-05 -0.0167754 1.52176e-21 -1.45573e-18 -6.01108e-05 0.00559475 3.98175e-21 -6.85159e-19 3.25135e-05 -0.00471816 0 
-2.11864 -2.32203 0.00967688 1.28335e-21 5.19557e-19 5.62806e-05 -0.0095246 5.91082e-21 5.19557e-19 -4.58013e-05 0.0139194 -1.28335e-21 1.16643e-18 4.82655e-05 -0.00372446 -3.16549e-21 4.56115e-19 -2.58482e-05 0.00534683 0 
-2.11864 -2.15254 0.0101589 1.70509e-21 7.47557e-19 6.91943e-05 -0.0122104 7.65751e-21 7.47557e-19 -5.52712e-05 0.0162631 -1.70509e-21 1.49534e-18 6.25283e-05 -0.00568196 -4.11165e-21 6.9584e-19 -3.35742e-05 0.0049193 0 
-2.11864 -1.98305 -0.0125289 -2.00415e-21 -7.99938e-19 -7.7185e-05 0.0138171 -8.66031e-21 -7.99938e-19 6.08198e-05 -0.0190609 2.00415e-21 -1.69211e-18 -7.07168e-05 0.00529648 4.57442e-21 -6.48631e-19 3.7353e-05 -0.00763424 0 
-2.11864 -1.81356 -0.00853268 -1.863e-21 -8.07525e-19 -6.40284e-05 0.0120592 -7.68635e-21 -8.07525e-19 4.88158e-05 -0.0151266 1.863e-21 -1.47683e-18 -6.27638e-05 0.0055282 4.09585e-21 -6.7701e-19 3.34452e-05 -0.00497348 0 
-2.11864 -1.64407 0.0147626 2.85644e-21 1.11563e-18 9.63518e-05 -0.0182429 1.15503e-20 1.11563e-18 -7.30272e-05 0.0238724 -2.85644e-21 2.23412e-18 9.43151e-05 -0.00671835 -6.0068e-21 8.2276e-19 -4.90493e-05 0.0101756 0 
-2.11864 -1.47458 0.00664785 2.02646e-21 8.61833e-19 5.74625e-05 -0.0116114 7.5618e-21 8.61833e-19 -4.09152e-05 0.0136852 -2.02646e-21 1.42199e-18 6.17468e-05 -0.00518853 -3.99256e-21 6.35412e-19 -3.26017e-05 0.00497104 0 
-2.11864 -1.30508 -0.0163063 -3.81508e-21 -1.45109e-18 -0.000113034 0.0226081 -1.44512e-20 -1.45109e-18 8.18815e-05 -0.0281554 3.81508e-21 -2.76869e-18 -0.000118003 0.00788085 7.38124e-21 -9.65125e-19 6.02724e-05 -0.0128651 0 
-2.11864 -1.13559 -0.00472422 -2.24027e-21 -9.20815e-19 -5.08086e-05 0.0110824 -7.41862e-21 -9.20815e-19 3.25154e-05 -0.0122432 2.24027e-21 -1.3572e-18 -6.05776e-05 0.00470877 3.86112e-21 -5.76658e-19 3.15284e-05 -0.00501536 0 
-2.11864 -0.966102 0.017206 4.82975e-21 1.78691e-18 0.000126913 -0.0267473 1.72367e-20 1.78691e-18 -8.74753e-05 0.0317972 -4.82975e-21 3.2756e-18 0.000140748 -0.00874053 -8.62731e-21 1.07041e-18 -7.04474e-05 0.0155649 0 
-2.11864 -0.79661 0.00293346 2.53895e-21 9.89932e-19 4.50873e-05 -0.0106691 7.36547e-21 9.89932e-19 -2.43552e-05 0.0110169 -2.53895e-21 1.30659e-18 6.01437e-05 -0.00413117 -3.73822e-21 5.05922e-19 -3.05249e-05 0.00516671 0 
-2.11864 -0.627119 -0.0176003 -5.83933e-21 -2.10916e-18 -0.000138182 0.030571 -1.98308e-20 -2.10916e-18 9.05001e-05 -0.0348229 5.83933e-21 -3.74387e-18 -0.000161931 0.0093403 9.72131e-21 -1.14386e-18 7.93805e-05 -0.0181758 0 
-2.11864 -0.457627 -0.00140665 -2.92622e-21 -1.07206e-18 -4.10599e-05 0.0105421 -7.48581e-21 -1.07206e-18 1.71654e-05 -0.0101607 2.92622e-21 -1.29103e-18 -6.11263e-05 0.00354193 3.65485e-21 -4.33761e-19 2.98441e-05 -0.00545281 0 
-2.11864 -0.288136 0.0176544 6.81622e-21 2.41613e-18 0.000147409 -0.0340791 2.22388e-20 2.41613e-18 -9.17504e-05 0.0373835 -6.81622e-21 4.17349e-18 0.000181593 -0.00973789 -1.06937e-20 1.19255e-18 -8.73208e-05 0.0206983 0 
-2.11864 -0.118644 0.000221588 3.41066e-21 1.1796e-18 3.93699e-05 -0.0108731 7.89359e-21 1.1796e-18 -1.15197e-05 0.00985373 -3.41066e-21 1.33157e-18 6.44561e-05 -0.00304023 -3.67846e-21 3.7232e-19 -3.00369e-05 0.00597087 0 
-2.11864 0.0508475 -0.0141685 -4.16291e-21 -3.55693e-18 -0.000118216 0.0295372 -2.03742e-20 -3.55693e-18 8.42228e-05 -0.043213 4.16291e-21 -3.61726e-18 -0.000166368 0.0242634 1.24835e-20 -2.97141e-18 0.000101936 -0.0567406 0 
-2.11864 0.220339 -0.00697456 -5.14488e-22 -8.75376e-18 -9.23082e-05 0.030977 -2.56267e-20 -8.75376e-18 8.81071e-05 -0.0784544 5.14488e-22 -3.79359e-18 -0.000209258 0.0276342 2.36121e-20 -3.38421e-18 0.000192807 -0.0727046 0 
-2.11864 0.389831 -0.000155742 2.92953e-21 -1.24599e-17 -4.582e-05 0.0275489 -2.65366e-20 -1.24599e-17 6.97415e-05 -0.101899 -2.92953e-21 -3.37377e-18 -0.000216688 0.023295 3.08985e-20 -2.85282e-18 0.000252306 -0.0773263 0 
-2.11864 0.559322 0.0035314 5.07723e-21 -1.42287e-17 3.75588e-07 0.021671 -2.49775e-20 -1.42287e-17 4.10832e-05 -0.112654 -5.07723e-21 -2.65394e-18 -0.000203957 0.0152912 3.409e-20 -1.87264e-18 0.000278366 -0.0750015 0 
-2.11864 0.728814 0.0044652 5.16859e-21 -1.40494e-17 2.82227e-05 0.0144491 -2.31813e-20 -1.40494e-17 1.39821e-05 -0.110257 -5.16859e-21 -1.76951e-18 -0.00018929 0.00750366 3.34286e-20 -9.18933e-19 0.000272965 -0.0713094 0 
-2.11864 0.898305 0.00497939 3.25589e-21 -1.24431e-17 2.98916e-05 0.00587973 -2.28054e-20 -1.24431e-17 -3.30522e-06 -0.0966264 -3.25589e-21 -7.2006e-19 -0.00018622 0.00207841 2.99127e-20 -2.54531e-19 0.000244256 -0.0705112 0 
-2.11864 1.0678 0.00690438 3.09784e-22 -1.0385e-17 1.20156e-05 -0.00397917 -2.43624e-20 -1.0385e-17 -9.48604e-06 -0.077896 -3.09784e-22 4.87308e-19 -0.000198934 -0.00130685 2.54475e-20 1.60042e-19 0.000207795 -0.0740986 0 
-2.11864 1.23729 0.00950223 -2.20473e-21 -8.93992e-18 -6.48391e-06 -0.0141021 -2.71635e-20 -8.93992e-18 -1.15191e-05 -0.0634978 2.20473e-21 1.727e-18 -0.000221807 -0.00495152 2.23728e-20 6.06386e-19 0.000182688 -0.0806683 0 
-2.11864 1.40678 0.00944699 -3.10277e-21 -8.71136e-18 -4.33907e-06 -0.0226026 -2.97455e-20 -8.71136e-18 -2.0997e-05 -0.0616867 3.10277e-21 2.76802e-18 -0.000242891 -0.0113371 2.23173e-20 1.38839e-18 0.000182235 -0.0868415 0 
-2.11864 1.57627 0.00332105 -2.14705e-21 -9.42204e-18 2.79776e-05 -0.027603 -3.05311e-20 -9.42204e-18 -4.55097e-05 -0.0736157 2.14705e-21 3.38039e-18 -0.000249305 -0.0207577 2.49807e-20 2.54208e-18 0.000203983 -0.0886145 0 
-2.11864 1.74576 -0.00882386 -1.60841e-22 -9.96167e-18 7.84096e-05 -0.027969 -2.83735e-20 -9.96167e-18 -7.97229e-05 -0.0901671 1.60841e-22 3.42521e-18 -0.000231687 -0.0298895 2.77703e-20 3.6604e-18 0.000226762 -0.0825898 0 
-2.11864 1.91525 -0.0216282 1.5213e-21 -8.99263e-18 0.000116074 -0.0233109 -2.27955e-20 -8.99263e-18 -0.000103651 -0.0950586 -1.5213e-21 2.85477e-18 -0.000186139 -0.0327372 2.68884e-20 4.00915e-18 0.00021956 -0.0669157 0 
-2.11864 2.08475 -0.0265019 1.91714e-21 -5.82369e-18 0.000108255 -0.0136228 -1.40368e-20 -5.82369e-18 -9.26006e-05 -0.074056 -1.91714e-21 1.66832e-18 -0.000114619 -0.0241034 1.95668e-20 2.95182e-18 0.000159775 -0.0420902 0 
-2.11864 2.25424 -0.0171907 9.91634e-22 -1.01291e-18 4.31744e-05 0.000481428 -3.16841e-21 -1.01291e-18 -3.50771e-05 -0.0254617 -9.91634e-22 -5.89579e-20 -2.5872e-05 -0.00381726 6.22439e-21 4.67479e-19 5.0826e-05 -0.0116473 0 
-2.11864 2.42373 0.00461676 -4.18565e-22 3.74858e-18 -5.63907e-05 0.0166129 7.7093e-21 3.74858e-18 5.29729e-05 0.0352262 4.18565e-22 -2.0345e-18 6.29512e-05 0.0212107 -8.94372e-21 -2.59756e-18 -7.3031e-05 0.0178077 0 
-2.11864 2.59322 0.0281132 -1.26995e-21 6.49756e-18 -0.000140424 0.0296914 1.5593e-20 6.49756e-18 0.000130054 0.0811698 1.26995e-21 -3.63615e-18 0.000127326 0.0393119 -1.97001e-20 -4.81432e-18 -0.000160863 0.0380675 0 
-2.11864 2.76271 0.0387728 -1.06113e-21 6.13122e-18 -0.000159226 0.0331571 1.75323e-20 6.13122e-18 0.000150562 0.088838 1.06113e-21 -4.06058e-18 0.000143162 0.040326 -2.1143e-20 -4.93851e-18 -0.000172646 0.0425538 0 
-2.11864 2.9322 0.027838 -1.20641e-22 3.1047e-18 -9.5887e-05 0.0228713 1.23364e-20 3.1047e-18 9.49019e-05 0.0531898 1.20641e-22 -2.80093e-18 0.000100734 0.0223381 -1.27985e-20 -2.73563e-18 -0.000104508 0.0301017 0 
-2.11864 3.10169 -0.000376326 7.39298e-22 -7.84679e-19 1.80527e-05 0.00146537 2.02056e-21 -7.84679e-19 -1.20159e-05 -0.00678372 -7.39298e-22 -1.79457e-19 1.64991e-05 -0.0057692 6.4561e-22 7.06523e-19 5.2718e-06 0.00686697 0 
-2.11864 3.27119 -0.0293414 8.8818e-22 -3.43195e-18 0.00011733 -0.020831 -8.40632e-21 -3.43195e-18 -0.000110077 -0.0573654 -8.8818e-22 2.55106e-18 -6.86428e-05 -0.0285558 1.17535e-20 3.49707e-18 9.59749e-05 -0.0156943 0 
-2.11864 3.44068 -0.0402488 3.28127e-22 -3.63941e-18 0.000142297 -0.0311927 -1.33654e-20 -3.63941e-18 -0.000139618 -0.0699668 -3.28127e-22 3.82001e-18 -0.000109137 -0.0332077 1.46588e-20 4.06677e-18 0.000119698 -0.0265212 0 
-2.11864 3.61017 -0.0250931 -3.93231e-22 -1.7395e-18 7.86031e-05 -0.0227552 -1.01718e-20 -1.7395e-18 -8.1814e-05 -0.0392972 3.93231e-22 2.78671e-18 -8.30587e-05 -0.0179023 8.60045e-21 2.1924e-18 7.0228e-05 -0.0212258 0 
-2.11864 3.77966 0.00651768 -6.82909e-22 7.58107e-19 -3.06945e-05 -0.000536126 -1.11624e-21 7.58107e-19 2.51181e-05 0.0127081 6.82909e-22 6.56565e-20 -9.11478e-06 0.0066339 -1.71981e-21 -8.12418e-19 -1.40433e-05 -0.00477032 0 
-2.11864 3.94915 0.032882 -3.76786e-22 2.22547e-18 -0.000112056 0.0207374 7.71581e-21 2.22547e-18 0.000108979 0.0510544 3.76786e-22 -2.5396e-18 6.30043e-05 0.0240835 -9.33399e-21 -2.94938e-18 -7.62178e-05 0.0116839 0 
-2.11864 4.11864 0.0353318 1.87002e-22 1.94873e-18 -0.000111542 0.0265601 1.04867e-20 1.94873e-18 0.000113069 0.0512443 -1.87002e-22 -3.25267e-18 8.56305e-05 0.0235984 -9.66256e-21 -2.88997e-18 -7.89008e-05 0.0180117 0 
-2.11864 4.28814 0.0122868 5.09079e-22 4.55176e-19 -3.32594e-05 0.0133875 5.73518e-21 4.55176e-19 3.74163e-05 0.0160036 -5.09079e-22 -1.63949e-18 4.68313e-05 0.00715693 -3.41958e-21 -8.76471e-19 -2.7923e-05 0.0115976 0 
-2.11864 4.45763 -0.0188555 3.5895e-22 -1.01939e-18 6.3128e-05 -0.00837755 -2.58232e-21 -1.01939e-18 -6.0197e-05 -0.0271794 -3.5895e-22 1.02595e-18 -2.10863e-05 -0.0122764 4.26062e-21 1.50342e-18 3.47906e-05 -0.00148365 0 
-2.11864 4.62712 -0.0344762 -6.98825e-23 -1.4724e-18 0.00010624 -0.022156 -8.11529e-21 -1.4724e-18 -0.000106811 -0.0464993 6.98825e-23 2.71333e-18 -6.62663e-05 -0.0205553 7.77451e-21 2.5173e-18 6.34837e-05 -0.0113494 0 
-2.11864 4.79661 -0.0229727 -3.76778e-22 -7.87768e-19 6.65881e-05 -0.0180255 -6.97651e-21 -7.87768e-19 -6.96648e-05 -0.0294053 3.76778e-22 2.20748e-18 -5.69676e-05 -0.0127716 5.11039e-21 1.56407e-18 4.17295e-05 -0.0115645 0 
-2.11864 4.9661 0.00591731 -3.18107e-22 3.25014e-19 -2.12994e-05 -0.000369724 -6.2296e-22 3.25014e-19 1.87019e-05 0.00857125 3.18107e-22 4.52781e-20 -5.08686e-06 0.00363666 -9.89064e-22 -4.45363e-19 -8.07632e-06 -0.0033812 0 
-2.11864 5.13559 0.0287422 5.88885e-24 9.73408e-19 -8.66167e-05 0.0160027 5.54044e-21 9.73408e-19 8.66648e-05 0.0366907 -5.88885e-24 -1.95977e-18 4.52411e-05 0.0153301 -5.50164e-21 -1.87739e-18 -4.49243e-05 0.00598992 0 
-2.11864 5.30508 0.0273179 2.80168e-22 7.63594e-19 -7.88791e-05 0.01814 6.65846e-21 7.63594e-19 8.11669e-05 0.0335532 -2.80168e-22 -2.22151e-18 5.43704e-05 0.0137616 -5.15566e-21 -1.68531e-18 -4.20991e-05 0.00938183 0 
-2.11864 5.47458 0.00363804 2.73132e-22 1.24393e-20 -8.0453e-06 0.00540116 2.29399e-21 1.24393e-20 1.02756e-05 0.00373961 -2.73132e-22 -6.61451e-19 1.87319e-05 0.00152086 -8.01095e-22 -1.86252e-19 -6.54144e-06 0.00506981 0 
-2.11864 5.64407 -0.0219179 2.73799e-23 -6.06219e-19 6.49359e-05 -0.0106173 -3.49668e-21 -6.06219e-19 -6.47123e-05 -0.0268681 -2.73799e-23 1.30025e-18 -2.85525e-05 -0.0105546 3.64035e-21 1.29257e-18 2.97257e-05 -0.00253205 0 
-2.11864 5.81356 -0.0278847 -2.1064e-22 -6.35047e-19 7.96468e-05 -0.0163734 -5.80536e-21 -6.35047e-19 -8.13668e-05 -0.0330703 2.1064e-22 2.00516e-18 -4.74044e-05 -0.0127305 4.58768e-21 1.55903e-18 3.74613e-05 -0.00701162 0 
-2.11864 5.98305 -0.00993689 -2.31431e-22 -1.54318e-19 2.66542e-05 -0.00786085 -3.02077e-21 -1.54318e-19 -2.8544e-05 -0.011197 2.31431e-22 9.62677e-19 -2.46665e-05 -0.00421659 1.66267e-21 5.16384e-19 1.35767e-05 -0.00524014 0 
-2.11864 6.15254 0.0156759 -4.31878e-23 3.65408e-19 -4.58993e-05 0.006564 2.04739e-21 3.65408e-19 4.55466e-05 0.0186597 4.31878e-23 -8.03858e-19 1.67182e-05 0.00688857 -2.29639e-21 -8.43606e-19 -1.87514e-05 0.000516027 0 
-2.11864 6.32203 0.0265453 1.60685e-22 4.98423e-19 -7.5018e-05 0.0140915 4.87473e-21 4.98423e-19 7.63301e-05 0.0306153 -1.60685e-22 -1.72572e-18 3.98052e-05 0.0110474 -3.87804e-21 -1.35291e-18 -3.16666e-05 0.00504972 0 
-2.11864 6.49153 0.0137625 1.95328e-22 1.99913e-19 -3.75958e-05 0.00878313 3.22762e-21 1.99913e-19 3.91908e-05 0.0153949 -1.95328e-22 -1.07562e-18 2.63556e-05 0.00541623 -2.0022e-21 -6.63297e-19 -1.63492e-05 0.00479628 0 
-2.11864 6.66102 -0.0105423 4.92287e-23 -2.14845e-19 3.06679e-05 -0.00371778 -1.07303e-21 -2.14845e-19 -3.02659e-05 -0.0122967 -4.92287e-23 4.55297e-19 -8.76196e-06 -0.00427765 1.37811e-21 5.23861e-19 1.12531e-05 0.000578713 0 
-2.11864 6.83051 -0.0244166 -1.24612e-22 -3.82934e-19 6.83693e-05 -0.0118871 -4.03752e-21 -3.82934e-19 -6.93868e-05 -0.0275435 1.24612e-22 1.45575e-18 -3.29689e-05 -0.00932288 3.21149e-21 1.14172e-18 2.62238e-05 -0.00357508 0 
-2.11864 7 -0.015888 -1.65031e-22 -2.01712e-19 4.34829e-05 -0.00886088 -3.1695e-21 -2.01712e-19 -4.48304e-05 -0.0175351 1.65031e-22 1.08514e-18 -2.5881e-05 -0.00577635 2.06691e-21 7.07399e-19 1.68776e-05 -0.00416757 0 

-1.94915 -3 0.0104 8.47563e-22 3.75633e-19 5.6511e-05 -0.00801976 4.84793e-21 3.75633e-19 -4.95901e-05 0.0134673 -8.47563e-22 9.82138e-19 3.95864e-05 -0.00369966 -2.68404e-21 4.53078e-19 -2.19168e-05 0.00367644 0 
-1.94915 -2.83051 0.00647611 6.21442e-22 2.96082e-19 3.99913e-05 -0.00586825 3.55246e-21 2.96082e-19 -3.49169e-05 0.0088938 -6.21442e-22 7.18653e-19 2.9008e-05 -0.00314646 -1.9459e-21 3.8533e-19 -1.58894e-05 0.00138798 0 
-1.94915 -2.66102 -0.0136447 -1.32022e-21 -5.80722e-19 -7.74174e-05 0.0116363 -7.09248e-21 -5.80722e-19 6.6637e-05 -0.0183867 1.32022e-21 -1.42504e-18 -5.79145e-05 0.00534519 3.89042e-21 -6.54597e-19 3.17677e-05 -0.00517135 0 
-1.94915 -2.49153 -0.00328636 -4.204e-22 -2.13414e-19 -2.3733e-05 0.00373864 -2.27935e-21 -2.13414e-19 2.03002e-05 -0.00502902 4.204e-22 -4.57852e-19 -1.86123e-05 0.0022333 1.24596e-21 -2.73501e-19 1.0174e-05 -0.000346058 0 
-1.94915 -2.32203 0.0160592 1.86684e-21 8.11986e-19 9.54054e-05 -0.0152239 9.36629e-21 8.11986e-19 -8.01615e-05 0.0226896 -1.86684e-21 1.86439e-18 7.64816e-05 -0.00689431 -5.09158e-21 8.4431e-19 -4.15759e-05 0.0067704 0 
-1.94915 -2.15254 -0.000506251 6.31784e-23 6.9288e-20 2.91691e-06 -0.000605269 3.71636e-22 6.9288e-20 -2.40102e-06 5.95289e-05 -6.31784e-23 7.41241e-20 3.03464e-06 -0.000937953 -2.20848e-22 1.14866e-19 -1.80336e-06 -0.00118641 0 
-1.94915 -1.98305 -0.0174803 -2.48139e-21 -1.0633e-18 -0.000109511 0.0185911 -1.15624e-20 -1.0633e-18 8.92485e-05 -0.0261627 2.48139e-21 -2.27675e-18 -9.44142e-05 0.00822915 6.22498e-21 -1.00778e-18 5.08308e-05 -0.00843466 0 
-1.94915 -1.81356 0.00446436 4.58304e-22 1.34738e-19 2.04441e-05 -0.0033488 2.07244e-21 1.34738e-19 -1.67017e-05 0.00556458 -4.58304e-22 4.1011e-19 1.69227e-05 -0.000602609 -1.06184e-21 7.37983e-20 -8.67055e-06 0.00318389 0 
-1.94915 -1.64407 0.0179077 3.16733e-21 1.33069e-18 0.000119573 -0.0216338 1.36258e-20 1.33069e-18 -9.37097e-05 0.0287737 -3.16733e-21 2.64938e-18 0.000111263 -0.00926404 -7.25453e-21 1.13452e-18 -5.92377e-05 0.0101549 0 
-1.94915 -1.47458 -0.00817526 -1.12942e-21 -3.87457e-19 -4.41762e-05 0.00783667 -4.88236e-21 -3.87457e-19 3.49539e-05 -0.0113391 1.12942e-21 -9.59715e-19 -3.98675e-05 0.00221419 2.49543e-21 -2.7116e-19 2.03767e-05 -0.00555203 0 
-1.94915 -1.30508 -0.0174748 -3.93893e-21 -1.61178e-18 -0.000126105 0.0243406 -1.55535e-20 -1.61178e-18 9.39409e-05 -0.0306359 3.93893e-21 -2.98087e-18 -0.000127004 0.00994302 8.16726e-21 -1.21767e-18 6.66907e-05 -0.0119452 0 
-1.94915 -1.13559 0.011332 1.90348e-21 6.67765e-19 6.63088e-05 -0.0125082 7.83379e-21 6.67765e-19 -5.07657e-05 0.0167847 -1.90348e-21 1.53181e-18 6.39677e-05 -0.00373262 -3.95017e-21 4.57114e-19 -3.22556e-05 0.00812311 0 
-1.94915 -0.966102 0.0164022 4.80957e-21 1.90185e-18 0.000130007 -0.0267641 1.73679e-20 1.90185e-18 -9.07341e-05 0.031932 -4.80957e-21 3.27766e-18 0.000141819 -0.0102406 -8.95732e-21 1.25411e-18 -7.31421e-05 0.0138062 0 
-1.94915 -0.79661 -0.0137854 -2.7035e-21 -9.507e-19 -8.54459e-05 0.0170238 -1.06989e-20 -9.507e-19 6.33702e-05 -0.0215484 2.7035e-21 -2.08481e-18 -8.73633e-05 0.00506203 5.3108e-21 -6.1992e-19 4.3366e-05 -0.0106995 0 
-1.94915 -0.627119 -0.0149631 -5.76803e-21 -2.19186e-18 -0.000132349 0.0289963 -1.90935e-20 -2.19186e-18 8.52492e-05 -0.032861 5.76803e-21 -3.55102e-18 -0.00015591 0.0101972 9.62172e-21 -1.2488e-18 7.85673e-05 -0.0156969 0 
-1.94915 -0.457627 0.0155317 3.4569e-21 1.21983e-18 0.000100988 -0.0211365 1.3323e-20 1.21983e-18 -7.27607e-05 0.0254924 -3.4569e-21 2.58848e-18 0.00010879 -0.00617808 -6.52245e-21 7.56597e-19 -5.32598e-05 0.0131547 0 
-1.94915 -0.288136 0.0134401 6.78284e-21 2.47923e-18 0.000134346 -0.0311873 2.07967e-20 2.47923e-18 -7.89604e-05 0.0336845 -6.78284e-21 3.81934e-18 0.000169818 -0.00994897 -1.02011e-20 1.2184e-18 -8.32987e-05 0.0176138 0 
-1.94915 -0.118644 -0.01665 -4.13657e-21 -1.46624e-18 -0.00011291 0.0246976 -1.56247e-20 -1.46624e-18 7.91327e-05 -0.0286228 4.13657e-21 -3.02458e-18 -0.000127586 0.00704108 7.56749e-21 -8.62284e-19 6.17933e-05 -0.0154344 0 
