z_by_lambda_0 rho_by_lambda_0 rel_err_db_tm rel_err_db_te abs_ref_tm abs_ref_te
1.956522e+01 1.443512e+00 -2.406595e+02 -2.680768e+02 3.452408e-05 3.469374e-05
1.956522e+01 1.649648e+00 -2.462346e+02 -2.549156e+02 3.446829e-05 3.469765e-05
1.956522e+01 1.885221e+00 -2.545811e+02 -2.598419e+02 3.439563e-05 3.470273e-05
1.956522e+01 2.154435e+00 -2.501771e+02 -2.725338e+02 3.430106e-05 3.470931e-05
1.956522e+01 2.462092e+00 -2.434127e+02 -2.571734e+02 3.417811e-05 3.471782e-05
1.956522e+01 2.813684e+00 -2.402255e+02 -2.661347e+02 3.401849e-05 3.472878e-05
1.956522e+01 3.215484e+00 -2.390566e+02 -2.784897e+02 3.381161e-05 3.474284e-05
1.956522e+01 3.674662e+00 -2.399508e+02 -2.603931e+02 3.354411e-05 3.476079e-05
1.956522e+01 4.199411e+00 -2.443399e+02 -2.720855e+02 3.319924e-05 3.478352e-05
1.956522e+01 4.799096e+00 -2.486007e+02 -2.799885e+02 3.275631e-05 3.481203e-05
1.956522e+01 5.484417e+00 -2.398605e+02 -2.854351e+02 3.219021e-05 3.484732e-05
1.956522e+01 6.267603e+00 -2.373436e+02 -2.578437e+02 3.147117e-05 3.489023e-05
1.956522e+01 7.162629e+00 -2.386223e+02 -2.588134e+02 3.056500e-05 3.494114e-05
1.956522e+01 8.185467e+00 -2.368469e+02 -2.681022e+02 2.943417e-05 3.499946e-05
1.956522e+01 9.354369e+00 -2.356141e+02 -2.602831e+02 2.804006e-05 3.506288e-05
1.956522e+01 1.069019e+01 -2.376055e+02 -2.629528e+02 2.634676e-05 3.512633e-05
1.956522e+01 1.221677e+01 -2.322724e+02 -2.923473e+02 2.432661e-05 3.518063e-05
1.956522e+01 1.396135e+01 -2.344470e+02 -2.606105e+02 2.196702e-05 3.521105e-05
1.956522e+01 1.595506e+01 -2.244168e+02 -2.578753e+02 1.927779e-05 3.519613e-05
1.956522e+01 1.823348e+01 -2.133845e+02 -2.460144e+02 1.629704e-05 3.510724e-05
1.956522e+01 2.083726e+01 -1.999454e+02 -2.372012e+02 1.309386e-05 3.490971e-05
1.956522e+01 2.381286e+01 -1.837720e+02 -2.234686e+02 9.766407e-06 3.456574e-05
1.956522e+01 2.721339e+01 -1.657028e+02 -2.092539e+02 6.437046e-06 3.403925e-05
1.956522e+01 3.109952e+01 -1.450050e+02 -1.947702e+02 3.262379e-06 3.330164e-05
1.956522e+01 3.554059e+01 -1.200062e+02 -1.806617e+02 9.629093e-07 3.233720e-05
1.956522e+01 4.061586e+01 -1.159157e+02 -1.676298e+02 2.785950e-06 3.114640e-05
1.956522e+01 4.641589e+01 -1.092981e+02 -1.561409e+02 5.033009e-06 2.974644e-05
1.956522e+01 5.304417e+01 -1.020067e+02 -1.463104e+02 6.911845e-06 2.816879e-05
1.956522e+01 6.061899e+01 -9.522811e+01 -1.380047e+02 8.375583e-06 2.645487e-05
1.956522e+01 6.927551e+01 -8.921294e+01 -1.310097e+02 9.432790e-06 2.465084e-05
1.956522e+01 7.916819e+01 -8.396579e+01 -1.251135e+02 1.011550e-05 2.280282e-05
1.956522e+01 9.047357e+01 -7.942017e+01 -1.201316e+02 1.046886e-05 2.095318e-05
1.956522e+01 1.033934e+02 -7.549296e+01 -1.159102e+02 1.054428e-05 1.913820e-05
1.956522e+01 1.181582e+02 -7.210268e+01 -1.123226e+02 1.039439e-05 1.738691e-05
1.956522e+01 1.350314e+02 -6.917543e+01 -1.092650e+02 1.006948e-05 1.572102e-05
1.956522e+01 1.543142e+02 -6.664636e+01 -1.066521e+02 9.615259e-06 1.415542e-05
1.956522e+01 1.763505e+02 -6.445943e+01 -1.044137e+02 9.071547e-06 1.269908e-05
1.956522e+01 2.015338e+02 -6.256653e+01 -1.024917e+02 8.471875e-06 1.135611e-05
1.956522e+01 2.303132e+02 -6.092652e+01 -1.008380e+02 7.843556e-06 1.012680e-05
1.956522e+01 2.632024e+02 -5.950425e+01 -9.941254e+01 7.208139e-06 9.008602e-06
1.956522e+01 3.007883e+02 -5.826970e+01 -9.818167e+01 6.582048e-06 7.996897e-06
1.956522e+01 3.437414e+02 -5.719718e+01 -9.711729e+01 5.977320e-06 7.085725e-06
1.956522e+01 3.928284e+02 -5.626470e+01 -9.619566e+01 5.402336e-06 6.268303e-06
1.956522e+01 4.489251e+02 -5.545339e+01 -9.539671e+01 4.862519e-06 5.537441e-06
1.956522e+01 5.130326e+02 -5.474706e+01 -9.470343e+01 4.360952e-06 4.885854e-06
1.956522e+01 5.862947e+02 -5.413176e+01 -9.410132e+01 3.898922e-06 4.306380e-06
1.956522e+01 6.700188e+02 -5.359549e+01 -9.357802e+01 3.476372e-06 3.792138e-06
1.956522e+01 7.656988e+02 -5.312787e+01 -9.312296e+01 3.092276e-06 3.336625e-06
1.956522e+01 8.750422e+02 -5.271995e+01 -9.272706e+01 2.744936e-06 2.933775e-06
1.956522e+01 1.000000e+03 -5.236397e+01 -9.238255e+01 2.432218e-06 2.577992e-06

1.992754e+01 1.000000e-01 -2.329674e+02 -2.644064e+02 3.410522e-05 3.408067e-05
1.992754e+01 1.142802e-01 -2.329477e+02 -2.826900e+02 3.410496e-05 3.408068e-05
1.992754e+01 1.305997e-01 -2.331886e+02 -2.764299e+02 3.410463e-05 3.408071e-05
1.992754e+01 1.492496e-01 -2.330769e+02 -2.732486e+02 3.410419e-05 3.408074e-05
1.992754e+01 1.705627e-01 -2.330303e+02 -2.745214e+02 3.410362e-05 3.408078e-05
1.992754e+01 1.949194e-01 -2.333958e+02 -2.652346e+02 3.410287e-05 3.408083e-05
1.992754e+01 2.227543e-01 -2.331139e+02 -2.573770e+02 3.410190e-05 3.408090e-05
1.992754e+01 2.545641e-01 -2.332845e+02 -2.699555e+02 3.410063e-05 3.408099e-05
1.992754e+01 2.909163e-01 -2.334093e+02 -2.698389e+02 3.409897e-05 3.408111e-05
1.992754e+01 3.324598e-01 -2.331682e+02 -2.624574e+02 3.409680e-05 3.408126e-05
1.992754e+01 3.799357e-01 -2.333329e+02 -2.621265e+02 3.409397e-05 3.408146e-05
1.992754e+01 4.341913e-01 -2.335231e+02 -2.541491e+02 3.409027e-05 3.408172e-05
1.992754e+01 4.961948e-01 -2.338497e+02 -2.576204e+02 3.408544e-05 3.408207e-05
1.992754e+01 5.670524e-01 -2.338692e+02 -2.664020e+02 3.407914e-05 3.408251e-05
1.992754e+01 6.480286e-01 -2.343156e+02 -2.619658e+02 3.407091e-05 3.408310e-05
1.992754e+01 7.405685e-01 -2.346477e+02 -2.677668e+02 3.406016e-05 3.408386e-05
1.992754e+01 8.463232e-01 -2.349646e+02 -2.635051e+02 3.404614e-05 3.408485e-05
1.992754e+01 9.671799e-01 -2.362960e+02 -2.589992e+02 3.402783e-05 3.408614e-05
1.992754e+01 1.105295e+00 -2.372132e+02 -2.850890e+02 3.400395e-05 3.408783e-05
1.992754e+01 1.263134e+00 -2.388168e+02 -2.596500e+02 3.397280e-05 3.409002e-05
1.992754e+01 1.443512e+00 -2.410236e+02 -2.797861e+02 3.393217e-05 3.409288e-05
1.992754e+01 1.649648e+00 -2.447109e+02 -2.583146e+02 3.387921e-05 3.409660e-05
1.992754e+01 1.885221e+00 -2.531863e+02 -2.628531e+02 3.381023e-05 3.410142e-05
1.992754e+01 2.154435e+00 -2.512053e+02 -2.714305e+02 3.372044e-05 3.410767e-05
1.992754e+01 2.462092e+00 -2.438056e+02 -2.595599e+02 3.360369e-05 3.411576e-05
1.992754e+01 2.813684e+00 -2.406684e+02 -2.566069e+02 3.345208e-05 3.412618e-05
1.992754e+01 3.215484e+00 -2.391080e+02 -2.606241e+02 3.325554e-05 3.413957e-05
1.992754e+01 3.674662e+00 -2.398574e+02 -2.676114e+02 3.300132e-05 3.415666e-05
1.992754e+01 4.199411e+00 -2.433787e+02 -2.696952e+02 3.267343e-05 3.417833e-05
1.992754e+01 4.799096e+00 -2.490724e+02 -2.626054e+02 3.225208e-05 3.420554e-05
1.992754e+01 5.484417e+00 -2.412188e+02 -2.609193e+02 3.171318e-05 3.423930e-05
1.992754e+01 6.267603e+00 -2.376990e+02 -2.622536e+02 3.102806e-05 3.428046e-05
1.992754e+01 7.162629e+00 -2.385331e+02 -2.627350e+02 3.016368e-05 3.432946e-05
1.992754e+01 8.185467e+00 -2.377765e+02 -2.677577e+02 2.908346e-05 3.438591e-05
1.992754e+01 9.354369e+00 -2.356117e+02 -2.600067e+02 2.774943e-05 3.444779e-05
1.992754e+01 1.069019e+01 -2.382917e+02 -2.683119e+02 2.612567e-05 3.451055e-05
1.992754e+01 1.221677e+01 -2.321029e+02 -2.665136e+02 2.418358e-05 3.456578e-05
1.992754e+01 1.396135e+01 -2.370240e+02 -2.605238e+02 2.190844e-05 3.459980e-05
1.992754e+01 1.595506e+01 -2.253658e+02 -2.569418e+02 1.930662e-05 3.459242e-05
1.992754e+01 1.823348e+01 -2.159207e+02 -2.533825e+02 1.641169e-05 3.451641e-05
1.992754e+01 2.083726e+01 -2.025115e+02 -2.389729e+02 1.328756e-05 3.433835e-05
1.992754e+01 2.381286e+01 -1.865144e+02 -2.260105e+02 1.002718e-05 3.402127e-05
1.992754e+01 2.721339e+01 -1.686161e+02 -2.118465e+02 6.747814e-06 3.352915e-05
1.992754e+01 3.109952e+01 -1.482337e+02 -1.971584e+02 3.595495e-06 3.283264e-05
1.992754e+01 3.554059e+01 -1.229005e+02 -1.828123e+02 1.045159e-06 3.191438e-05
1.992754e+01 4.061586e+01 -1.166551e+02 -1.694934e+02 2.430691e-06 3.077266e-05
1.992754e+01 4.641589e+01 -1.103094e+02 -1.577113e+02 4.674642e-06 2.942230e-05
1.992754e+01 5.304417e+01 -1.029744e+02 -1.476201e+02 6.573248e-06 2.789264e-05
1.992754e+01 6.061899e+01 -9.609069e+01 -1.390975e+02 8.065342e-06 2.622336e-05
1.992754e+01 6.927551e+01 -8.996483e+01 -1.319252e+02 9.155170e-06 2.445951e-05
1.992754e+01 7.916819e+01 -8.461585e+01 -1.258844e+02 9.871936e-06 2.264664e-05
1.992754e+01 9.047357e+01 -7.998056e+01 -1.207842e+02 1.025876e-05 2.082705e-05
1.992754e+01 1.033934e+02 -7.597571e+01 -1.164654e+02 1.036566e-05 1.903724e-05
1.992754e+01 1.181582e+02 -7.251868e+01 -1.127971e+02 1.024446e-05 1.730671e-05
1.992754e+01 1.350314e+02 -6.953419e+01 -1.096723e+02 9.945026e-06 1.565771e-05
1.992754e+01 1.543142e+02 -6.695608e+01 -1.070032e+02 9.512941e-06 1.410570e-05
1.992754e+01 1.763505e+02 -6.472709e+01 -1.047175e+02 8.988145e-06 1.266019e-05
1.992754e+01 2.015338e+02 -6.279809e+01 -1.027557e+02 8.404400e-06 1.132581e-05
1.992754e+01 2.303132e+02 -6.112705e+01 -1.010682e+02 7.789326e-06 1.010326e-05
1.992754e+01 2.632024e+02 -5.967807e+01 -9.961390e+01 7.164807e-06 8.990352e-06
1.992754e+01 3.007883e+02 -5.842050e+01 -9.835852e+01 6.547601e-06 7.982778e-06
1.992754e+01 3.437414e+02 -5.732811e+01 -9.727316e+01 5.950060e-06 7.074820e-06
1.992754e+01 3.928284e+02 -5.637845e+01 -9.633355e+01 5.380849e-06 6.259892e-06
1.992754e+01 4.489251e+02 -5.555228e+01 -9.551915e+01 4.845642e-06 5.530961e-06
1.992754e+01 5.130326e+02 -5.483307e+01 -9.481255e+01 4.347736e-06 4.880866e-06
1.992754e+01 5.862947e+02 -5.420660e+01 -9.419895e+01 3.888602e-06 4.302543e-06
1.992754e+01 6.700188e+02 -5.366062e+01 -9.366572e+01 3.468333e-06 3.789189e-06
1.992754e+01 7.656988e+02 -5.318458e+01 -9.320205e+01 3.086027e-06 3.334359e-06
1.992754e+01 8.750422e+02 -5.276933e+01 -9.279870e+01 2.740087e-06 2.932036e-06
1.992754e+01 1.000000e+03 -5.240697e+01 -9.244771e+01 2.428461e-06 2.576657e-06

2.028986e+01 1.000000e-01 -2.327034e+02 -2.525219e+02 3.352450e-05 3.350088e-05
2.028986e+01 1.142802e-01 -2.326909e+02 -2.603254e+02 3.352425e-05 3.350090e-05
2.028986e+01 1.305997e-01 -2.328276e+02 -2.572197e+02 3.352394e-05 3.350092e-05
2.028986e+01 1.492496e-01 -2.329603e+02 -2.578402e+02 3.352352e-05 3.350095e-05
2.028986e+01 1.705627e-01 -2.331619e+02 -2.573224e+02 3.352298e-05 3.350099e-05
2.028986e+01 1.949194e-01 -2.329419e+02 -2.625311e+02 3.352227e-05 3.350104e-05
2.028986e+01 2.227543e-01 -2.329475e+02 -2.646234e+02 3.352135e-05 3.350111e-05
2.028986e+01 2.545641e-01 -2.329203e+02 -2.584039e+02 3.352014e-05 3.350119e-05
2.028986e+01 2.909163e-01 -2.331709e+02 -2.571299e+02 3.351856e-05 3.350130e-05
2.028986e+01 3.324598e-01 -2.332152e+02 -2.598123e+02 3.351650e-05 3.350145e-05
2.028986e+01 3.799357e-01 -2.332115e+02 -2.595172e+02 3.351381e-05 3.350164e-05
2.028986e+01 4.341913e-01 -2.335025e+02 -2.631608e+02 3.351030e-05 3.350189e-05
2.028986e+01 4.961948e-01 -2.337210e+02 -2.546176e+02 3.350571e-05 3.350221e-05
2.028986e+01 5.670524e-01 -2.338975e+02 -2.590219e+02 3.349973e-05 3.350264e-05
2.028986e+01 6.480286e-01 -2.342748e+02 -2.564807e+02 3.349191e-05 3.350319e-05
2.028986e+01 7.405685e-01 -2.343882e+02 -2.556151e+02 3.348170e-05 3.350391e-05
2.028986e+01 8.463232e-01 -2.350879e+02 -2.697095e+02 3.346838e-05 3.350486e-05
2.028986e+01 9.671799e-01 -2.357797e+02 -2.682498e+02 3.345099e-05 3.350609e-05
2.028986e+01 1.105295e+00 -2.366698e+02 -2.560846e+02 3.342831e-05 3.350769e-05
2.028986e+01 1.263134e+00 -2.380921e+02 -2.617198e+02 3.339871e-05 3.350977e-05
2.028986e+01 1.443512e+00 -2.405723e+02 -2.547019e+02 3.336011e-05 3.351249e-05
2.028986e+01 1.649648e+00 -2.446791e+02 -2.725408e+02 3.330980e-05 3.351602e-05
2.028986e+01 1.885221e+00 -2.507366e+02 -2.606950e+02 3.324425e-05 3.352061e-05
2.028986e+01 2.154435e+00 -2.528933e+02 -2.840270e+02 3.315893e-05 3.352655e-05
2.028986e+01 2.462092e+00 -2.452464e+02 -2.747246e+02 3.304797e-05 3.353425e-05
2.028986e+01 2.813684e+00 -2.409896e+02 -2.731247e+02 3.290385e-05 3.354417e-05
2.028986e+01 3.215484e+00 -2.394143e+02 -2.607744e+02 3.271697e-05 3.355691e-05
2.028986e+01 3.674662e+00 -2.398394e+02 -2.640601e+02 3.247517e-05 3.357319e-05
2.028986e+01 4.199411e+00 -2.429295e+02 -2.639970e+02 3.216318e-05 3.359386e-05
2.028986e+01 4.799096e+00 -2.504241e+02 -2.759985e+02 3.176204e-05 3.361986e-05
2.028986e+01 5.484417e+00 -2.417102e+02 -2.656864e+02 3.124865e-05 3.365217e-05
2.028986e+01 6.267603e+00 -2.377840e+02 -2.576469e+02 3.059540e-05 3.369166e-05
2.028986e+01 7.162629e+00 -2.385093e+02 -2.658142e+02 2.977033e-05 3.373884e-05
2.028986e+01 8.185467e+00 -2.384772e+02 -2.702647e+02 2.873785e-05 3.379345e-05
2.028986e+01 9.354369e+00 -2.353960e+02 -2.681734e+02 2.746066e-05 3.385378e-05
2.028986e+01 1.069019e+01 -2.387662e+02 -2.673721e+02 2.590292e-05 3.391574e-05
2.028986e+01 1.221677e+01 -2.327932e+02 -2.614474e+02 2.403527e-05 3.397162e-05
2.028986e+01 1.396135e+01 -2.375681e+02 -2.685137e+02 2.184106e-05 3.400871e-05
2.028986e+01 1.595506e+01 -2.262804e+02 -2.690655e+02 1.932353e-05 3.400804e-05
2.028986e+01 1.823348e+01 -2.184971e+02 -2.534727e+02 1.651198e-05 3.394373e-05
2.028986e+01 2.083726e+01 -2.049440e+02 -2.420534e+02 1.346535e-05 3.378360e-05
2.028986e+01 2.381286e+01 -1.891946e+02 -2.286624e+02 1.027156e-05 3.349153e-05
2.028986e+01 2.721339e+01 -1.714641e+02 -2.144494e+02 7.042966e-06 3.303172e-05
2.028986e+01 3.109952e+01 -1.513495e+02 -1.996157e+02 3.917342e-06 3.237413e-05
2.028986e+01 3.554059e+01 -1.264950e+02 -1.850446e+02 1.229810e-06 3.149995e-05
2.028986e+01 4.061586e+01 -1.172870e+02 -1.714382e+02 2.093105e-06 3.040540e-05
2.028986e+01 4.641589e+01 -1.112991e+02 -1.593592e+02 4.326952e-06 2.910303e-05
2.028986e+01 5.304417e+01 -1.039380e+02 -1.490018e+02 6.243099e-06 2.762002e-05
2.028986e+01 6.061899e+01 -9.695374e+01 -1.402566e+02 7.761801e-06 2.599436e-05
2.028986e+01 6.927551e+01 -9.071839e+01 -1.329022e+02 8.882782e-06 2.426992e-05
2.028986e+01 7.916819e+01 -8.526780e+01 -1.267129e+02 9.632388e-06 2.249166e-05
2.028986e+01 9.047357e+01 -8.054274e+01 -1.214910e+02 1.005169e-05 2.070172e-05
2.028986e+01 1.033934e+02 -7.646008e+01 -1.170719e+02 1.018932e-05 1.893682e-05
2.028986e+01 1.181582e+02 -7.293611e+01 -1.133207e+02 1.009621e-05 1.722687e-05
2.028986e+01 1.350314e+02 -6.989423e+01 -1.101269e+02 9.821793e-06 1.559463e-05
2.028986e+01 1.543142e+02 -6.726692e+01 -1.074000e+02 9.411511e-06 1.405612e-05
2.028986e+01 1.763505e+02 -6.499575e+01 -1.050657e+02 8.905380e-06 1.262141e-05
2.028986e+01 2.015338e+02 -6.303054e+01 -1.030629e+02 8.337379e-06 1.129557e-05
2.028986e+01 2.303132e+02 -6.132840e+01 -1.013407e+02 7.735418e-06 1.007976e-05
2.028986e+01 2.632024e+02 -5.985265e+01 -9.985695e+01 7.121700e-06 8.972129e-06
2.028986e+01 3.007883e+02 -5.857201e+01 -9.857642e+01 6.513312e-06 7.968677e-06
2.028986e+01 3.437414e+02 -5.745971e+01 -9.746957e+01 5.922909e-06 7.063927e-06
2.028986e+01 3.928284e+02 -5.649284e+01 -9.651152e+01 5.359438e-06 6.251488e-06
2.028986e+01 4.489251e+02 -5.565178e+01 -9.568127e+01 4.828817e-06 5.524485e-06
2.028986e+01 5.130326e+02 -5.491967e+01 -9.496103e+01 4.334557e-06 4.875881e-06
2.028986e+01 5.862947e+02 -5.428201e+01 -9.433566e+01 3.878307e-06 4.298709e-06
2.028986e+01 6.700188e+02 -5.372632e+01 -9.379225e+01 3.460310e-06 3.786241e-06
2.028986e+01 7.656988e+02 -5.324184e+01 -9.331977e+01 3.079789e-06 3.332095e-06
2.028986e+01 8.750422e+02 -5.281925e+01 -9.290878e+01 2.735245e-06 2.930297e-06
2.028986e+01 1.000000e+03 -5.245051e+01 -9.255115e+01 2.424710e-06 2.575323e-06

2.065217e+01 1.000000e-01 -2.329140e+02 -2.622398e+02 3.296323e-05 3.294050e-05
2.065217e+01 1.142802e-01 -2.329733e+02 -2.626792e+02 3.296299e-05 3.294051e-05
2.065217e+01 1.305997e-01 -2.327547e+02 -2.530775e+02 3.296269e-05 3.294054e-05
2.065217e+01 1.492496e-01 -2.327505e+02 -2.649118e+02 3.296230e-05 3.294056e-05
2.065217e+01 1.705627e-01 -2.327779e+02 -2.582555e+02 3.296178e-05 3.294060e-05
2.065217e+01 1.949194e-01 -2.329533e+02 -2.640970e+02 3.296111e-05 3.294065e-05
2.065217e+01 2.227543e-01 -2.330565e+02 -2.644795e+02 3.296023e-05 3.294071e-05
2.065217e+01 2.545641e-01 -2.328359e+02 -2.554142e+02 3.295908e-05 3.294079e-05
2.065217e+01 2.909163e-01 -2.330170e+02 -2.607959e+02 3.295758e-05 3.294090e-05
2.065217e+01 3.324598e-01 -2.328828e+02 -2.683741e+02 3.295562e-05 3.294104e-05
2.065217e+01 3.799357e-01 -2.329616e+02 -2.615138e+02 3.295307e-05 3.294122e-05
2.065217e+01 4.341913e-01 -2.336308e+02 -2.551822e+02 3.294973e-05 3.294145e-05
2.065217e+01 4.961948e-01 -2.333404e+02 -2.588083e+02 3.294537e-05 3.294176e-05
2.065217e+01 5.670524e-01 -2.333350e+02 -2.625190e+02 3.293968e-05 3.294217e-05
2.065217e+01 6.480286e-01 -2.337827e+02 -2.660376e+02 3.293224e-05 3.294269e-05
2.065217e+01 7.405685e-01 -2.345900e+02 -2.617466e+02 3.292254e-05 3.294338e-05
2.065217e+01 8.463232e-01 -2.348621e+02 -2.611981e+02 3.290988e-05 3.294428e-05
2.065217e+01 9.671799e-01 -2.355442e+02 -2.667183e+02 3.289335e-05 3.294544e-05
2.065217e+01 1.105295e+00 -2.364486e+02 -2.702276e+02 3.287178e-05 3.294697e-05
2.065217e+01 1.263134e+00 -2.376838e+02 -2.595091e+02 3.284363e-05 3.294895e-05
2.065217e+01 1.443512e+00 -2.399687e+02 -2.597659e+02 3.280693e-05 3.295153e-05
2.065217e+01 1.649648e+00 -2.431415e+02 -2.628958e+02 3.275909e-05 3.295489e-05
2.065217e+01 1.885221e+00 -2.482716e+02 -2.564478e+02 3.269676e-05 3.295926e-05
2.065217e+01 2.154435e+00 -2.532229e+02 -2.620032e+02 3.261561e-05 3.296492e-05
2.065217e+01 2.462092e+00 -2.459289e+02 -2.593785e+02 3.251006e-05 3.297224e-05
2.065217e+01 2.813684e+00 -2.417348e+02 -2.575221e+02 3.237295e-05 3.298169e-05
2.065217e+01 3.215484e+00 -2.398193e+02 -2.592665e+02 3.219512e-05 3.299383e-05
2.065217e+01 3.674662e+00 -2.394463e+02 -2.657155e+02 3.196495e-05 3.300936e-05
2.065217e+01 4.199411e+00 -2.424394e+02 -2.687379e+02 3.166784e-05 3.302909e-05
2.065217e+01 4.799096e+00 -2.505983e+02 -2.614894e+02 3.128566e-05 3.305394e-05
2.065217e+01 5.484417e+00 -2.426759e+02 -2.749313e+02 3.079621e-05 3.308487e-05
2.065217e+01 6.267603e+00 -2.383532e+02 -2.720731e+02 3.017293e-05 3.312277e-05
2.065217e+01 7.162629e+00 -2.383998e+02 -2.712267e+02 2.938488e-05 3.316820e-05
2.065217e+01 8.185467e+00 -2.384096e+02 -2.656349e+02 2.839747e-05 3.322103e-05
2.065217e+01 9.354369e+00 -2.355603e+02 -2.583429e+02 2.717407e-05 3.327981e-05
2.065217e+01 1.069019e+01 -2.385670e+02 -2.743672e+02 2.567904e-05 3.334086e-05
2.065217e+01 1.221677e+01 -2.330602e+02 -2.562514e+02 2.388236e-05 3.339714e-05
2.065217e+01 1.396135e+01 -2.366535e+02 -2.691505e+02 2.176573e-05 3.343684e-05
2.065217e+01 1.595506e+01 -2.273264e+02 -2.648078e+02 1.932947e-05 3.344214e-05
2.065217e+01 1.823348e+01 -2.211032e+02 -2.539836e+02 1.659888e-05 3.338846e-05
2.065217e+01 2.083726e+01 -2.072746e+02 -2.437774e+02 1.362816e-05 3.324483e-05
2.065217e+01 2.381286e+01 -1.918360e+02 -2.305762e+02 1.050034e-05 3.297604e-05
2.065217e+01 2.721339e+01 -1.742628e+02 -2.164881e+02 7.323090e-06 3.254657e-05
2.065217e+01 3.109952e+01 -1.543772e+02 -2.016310e+02 4.227359e-06 3.192585e-05
2.065217e+01 3.554059e+01 -1.302252e+02 -1.869029e+02 1.469169e-06 3.109374e-05
2.065217e+01 4.061586e+01 -1.177972e+02 -1.730816e+02 1.775518e-06 3.004453e-05
2.065217e+01 4.641589e+01 -1.122647e+02 -1.607607e+02 3.989759e-06 2.878855e-05
2.065217e+01 5.304417e+01 -1.048969e+02 -1.501758e+02 5.921211e-06 2.735091e-05
2.065217e+01 6.061899e+01 -9.781650e+01 -1.412353e+02 7.464820e-06 2.576786e-05
2.065217e+01 6.927551e+01 -9.147270e+01 -1.337187e+02 8.615528e-06 2.408207e-05
2.065217e+01 7.916819e+01 -8.592061e+01 -1.273956e+02 9.396793e-06 2.233787e-05
2.065217e+01 9.047357e+01 -8.110563e+01 -1.220632e+02 9.847622e-06 2.057720e-05
2.065217e+01 1.033934e+02 -7.694495e+01 -1.175528e+02 1.001522e-05 1.883694e-05
2.065217e+01 1.181582e+02 -7.335386e+01 -1.137255e+02 9.949621e-06 1.714737e-05
2.065217e+01 1.350314e+02 -7.025440e+01 -1.104682e+02 9.699774e-06 1.553178e-05
2.065217e+01 1.543142e+02 -6.757776e+01 -1.076880e+02 9.310960e-06 1.400670e-05
2.065217e+01 1.763505e+02 -6.526431e+01 -1.053089e+02 8.823248e-06 1.258272e-05
2.065217e+01 2.015338e+02 -6.326282e+01 -1.032682e+02 8.270809e-06 1.126540e-05
2.065217e+01 2.303132e+02 -6.152950e+01 -1.015139e+02 7.681828e-06 1.005630e-05
2.065217e+01 2.632024e+02 -6.002694e+01 -1.000028e+02 7.078819e-06 8.953932e-06
2.065217e+01 3.007883e+02 -5.872319e+01 -9.869892e+01 6.479180e-06 7.954593e-06
2.065217e+01 3.437414e+02 -5.759095e+01 -9.757211e+01 5.895868e-06 7.053045e-06
2.065217e+01 3.928284e+02 -5.660685e+01 -9.659696e+01 5.338103e-06 6.243092e-06
2.065217e+01 4.489251e+02 -5.575088e+01 -9.575201e+01 4.812045e-06 5.518015e-06
2.065217e+01 5.130326e+02 -5.500586e+01 -9.501911e+01 4.321414e-06 4.870899e-06
2.065217e+01 5.862947e+02 -5.435701e+01 -9.438282e+01 3.868036e-06 4.294877e-06
2.065217e+01 6.700188e+02 -5.379160e+01 -9.382998e+01 3.452305e-06 3.783295e-06
2.065217e+01 7.656988e+02 -5.329867e+01 -9.334934e+01 3.073562e-06 3.329831e-06
2.065217e+01 8.750422e+02 -5.286874e+01 -9.293129e+01 2.730412e-06 2.928559e-06
2.065217e+01 1.000000e+03 -5.249361e+01 -9.256754e+01 2.420964e-06 2.573988e-06

2.101449e+01 1.000000e-01 -2.326802e+02 -2.620833e+02 3.242044e-05 3.239855e-05
2.101449e+01 1.142802e-01 -2.328030e+02 -2.592071e+02 3.242022e-05 3.239857e-05
2.101449e+01 1.305997e-01 -2.330034e+02 -2.609022e+02 3.241993e-05 3.239859e-05
2.101449e+01 1.492496e-01 -2.329703e+02 -2.610380e+02 3.241956e-05 3.239861e-05
2.101449e+01 1.705627e-01 -2.327673e+02 -2.562331e+02 3.241907e-05 3.239865e-05
2.101449e+01 1.949194e-01 -2.328984e+02 -2.595141e+02 3.241843e-05 3.239869e-05
2.101449e+01 2.227543e-01 -2.329976e+02 -2.631732e+02 3.241759e-05 3.239875e-05
2.101449e+01 2.545641e-01 -2.328227e+02 -2.609760e+02 3.241650e-05 3.239883e-05
2.101449e+01 2.909163e-01 -2.328159e+02 -2.589018e+02 3.241507e-05 3.239893e-05
2.101449e+01 3.324598e-01 -2.329549e+02 -2.639990e+02 3.241321e-05 3.239906e-05
2.101449e+01 3.799357e-01 -2.333334e+02 -2.560293e+02 3.241078e-05 3.239923e-05
2.101449e+01 4.341913e-01 -2.330658e+02 -2.605903e+02 3.240760e-05 3.239946e-05
2.101449e+01 4.961948e-01 -2.334904e+02 -2.661322e+02 3.240345e-05 3.239975e-05
2.101449e+01 5.670524e-01 -2.332619e+02 -2.605224e+02 3.239803e-05 3.240014e-05
2.101449e+01 6.480286e-01 -2.337766e+02 -2.653464e+02 3.239096e-05 3.240064e-05
2.101449e+01 7.405685e-01 -2.341114e+02 -2.595812e+02 3.238173e-05 3.240129e-05
2.101449e+01 8.463232e-01 -2.346212e+02 -2.645057e+02 3.236968e-05 3.240214e-05
2.101449e+01 9.671799e-01 -2.353781e+02 -2.622137e+02 3.235395e-05 3.240326e-05
